res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637682258600456,1637682258600461,1637682258602308,1637682258603076,1637682258630876,0,1637682258630879
2,2,2,1637682259657687,1637682259657695,1637682259658434,1637682259658679,1637682259734303,1637682259737629,1637682259737654
3,1,4,1637682261460834,1637682261460836,1637682261462493,1637682261462860,1637682261526121,0,1637682261526125
