res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
7,1637685975463580,1637685975463684,1637685975660245,1637685975660482,1637685975661650,1637685975887844,1637686016014124,1637686016014134,1637686016037448,1637686016037457,1637686016037549
