res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,2,2,1659694570820992,1659694570820998,1659694570821005,1659694570821747,1659694570866255,1659694570868658,1659694570868680
2,2,2,1659694570982799,1659694570982804,1659694570982810,1659694570983611,1659694570986847,1659694570989155,1659694570989182
3,2,2,1659694571115351,1659694571115355,1659694571115370,1659694571116121,1659694571118501,1659694571120700,1659694571120717
