res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,2,2,1638878634262752,1638878634262764,1638878634262792,1638878634285168,1638878634473620,1638878634480959,1638878634480999
2,1,2,1638878636356921,1638878636356924,1638878636357794,1638878636358763,1638878636593214,0,1638878636593215
3,2,4,1638878638834076,1638878638834094,1638878638834123,1638878638840789,1638878639073689,1638878639078427,1638878639078431
4,1,4,1638878640181378,1638878640181382,1638878640182497,1638878640183121,0,0,0
