res_change_id, res_change_type, res_change_size, rc_start, jdata_start, jdata_end, pset_start, rc_publish_start, apply_start, rc_end1, rc_deregistered, rc_finalized, rc_end2;
1,1,2,1637675004679385,1637675004679387,1637675004679462,1637675004679469,1637675004679492,1637675004679502,1637675004679681,0,0,1637675004887147
2,2,2,1637675007919548,1637675007919550,1637675007919582,1637675007919585,1637675007923283,1637675007923291,1637675007923297,1637675008183854,1637675008203410,1637675008203472
3,1,4,1637675010291841,1637675010291843,1637675010291947,1637675010291950,1637675010291978,1637675010291988,1637675010292133,0,0,1637675010484036
4,2,4,1637675013783762,1637675013783764,1637675013783793,1637675013783796,1637675013783962,1637675013783970,1637675013783986,1637675014259661,1637675014271636,1637675014271747
5,1,6,1637675016131248,1637675016131250,1637675016131395,1637675016131398,1637675016131429,1637675016131438,1637675016131625,0,0,1637675016455532
6,2,6,1637675021171398,1637675021171400,1637675021171437,1637675021171440,1637675021171637,1637675021171645,1637675021171663,1637675021710738,1637675021730377,1637675021730580
7,1,8,1637675023915086,1637675023915089,1637675023915328,1637675023915331,1637675023915369,1637675023915377,1637675023918923,0,0,1637675024115970
8,2,8,1637675028803255,1637675028803258,1637675028803305,1637675028803307,1637675028803688,1637675028803698,1637675028803707,1637675029188855,1637675029194469,1637675029194737
