res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
7,1637680959916686,1637680959916702,1637680960058471,1637680960058825,1637680960061178,1637680960259496,1637680964283801,1637680964283801,1637680964288520,1637680964288530,1637680964288681
