iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,4,0,0,1637680987637576,0,0,0,0,0,0,1637680987508852,1637680987509928,1637680987630813,1637680987637577
2,0,4,0,0,1637680987771286,0,0,0,0,0,0,1637680987637602,1637680987656805,1637680987771031,1637680987771286
3,0,4,0,0,1637680987872316,0,0,0,0,0,0,1637680987771300,1637680987771577,1637680987872216,1637680987872316
4,0,4,0,0,1637680987975783,0,0,0,0,0,0,1637680987872336,1637680987872647,1637680987975687,1637680987975783
5,0,4,0,0,1637680988113008,0,0,0,0,0,0,1637680987975803,1637680988003358,1637680988112921,1637680988113009
6,0,4,0,0,1637680988267831,0,0,0,0,0,0,1637680988113028,1637680988113585,1637680988224348,1637680988267831
7,0,4,0,0,1637680988416880,0,0,0,0,0,0,1637680988267859,1637680988280454,1637680988372359,1637680988416880
8,0,4,0,0,1637680988549746,0,0,0,0,0,0,1637680988416902,1637680988416995,1637680988548612,1637680988549747
9,0,4,0,0,1637680988681937,0,0,0,0,0,0,1637680988549791,1637680988560286,1637680988681792,1637680988681937
10,0,4,0,0,1637680988791335,0,0,0,0,0,0,1637680988681967,1637680988683240,1637680988791220,1637680988791335
11,1,4,0,1,1637680988893782,1637680988893799,1637680988921149,1637680988924581,1637680988936409,0,1637680988936409,1637680988791356,1637680988791438,1637680988893687,1637680988936409
12,1,4,2,2,1637680989038676,1637680989038685,0,1637680989042804,1637680989049121,1637680989049122,1637680989123493,1637680988936920,1637680988938432,1637680989038552,1637680989123516
13,0,6,0,0,1637680989346530,0,0,0,0,0,0,1637680989123544,1637680989169770,1637680989308391,1637680989346530
14,0,6,0,0,1637680989514355,0,0,0,0,0,0,1637680989346546,1637680989356590,1637680989514157,1637680989514355
15,0,6,0,0,1637680989680029,0,0,0,0,0,0,1637680989514371,1637680989539916,1637680989679899,1637680989680029
16,0,6,0,0,1637680989911651,0,0,0,0,0,0,1637680989680043,1637680989744290,1637680989851181,1637680989911651
17,0,6,0,0,1637680990110040,0,0,0,0,0,0,1637680989911665,1637680989948356,1637680990076690,1637680990110040
