iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,64,0,0,1666854886702438,0,0,0,0,0,0,1666854886026351,1666854886394298,1666854886431303,1666854886702439
2,0,64,0,0,1666854887210132,0,0,0,0,0,0,1666854886702458,1666854886871359,1666854886936625,1666854887210132
3,0,64,0,0,1666854887626120,0,0,0,0,0,0,1666854887210162,1666854887382042,1666854887430658,1666854887626120
4,0,64,0,0,1666854888032793,0,0,0,0,0,0,1666854887627094,1666854887759109,1666854887813909,1666854888032793
5,0,64,0,0,1666854888402105,0,0,0,0,0,0,1666854888033416,1666854888173552,1666854888201464,1666854888402105
6,0,64,0,0,1666854888782123,0,0,0,0,0,0,1666854888402490,1666854888534003,1666854888586344,1666854888782123
7,0,64,0,0,1666854889124989,0,0,0,0,0,0,1666854888782150,1666854888953805,1666854888993595,1666854889124989
8,0,64,0,0,1666854889527097,0,0,0,0,0,0,1666854889125022,1666854889282004,1666854889325360,1666854889527097
9,0,64,0,0,1666854889902109,0,0,0,0,0,0,1666854889528401,1666854889701970,1666854889733643,1666854889902109
10,0,64,0,0,1666854890334991,0,0,0,0,0,0,1666854889902144,1666854890049628,1666854890093755,1666854890334991
11,1,64,-8,0,1666854890726490,1666854890726505,1666854891753992,1666854891822146,1666854891856086,1666854892142081,1666854892316548,1666854890335023,1666854890562002,1666854890576578,1666854892380172
12,0,56,0,0,1666854892702304,0,0,0,0,0,0,1666854892380442,1666854892542599,1666854892584716,1666854892702305
13,0,56,0,0,1666854893236509,0,0,0,0,0,0,1666854892702728,1666854893074743,1666854893121937,1666854893236509
14,0,56,0,0,1666854893638066,0,0,0,0,0,0,1666854893236544,1666854893421975,1666854893480306,1666854893638066
15,0,56,0,0,1666854894040552,0,0,0,0,0,0,1666854893638122,1666854893818047,1666854893886232,1666854894040552
16,0,56,0,0,1666854894476290,0,0,0,0,0,0,1666854894041083,1666854894258015,1666854894322135,1666854894476290
17,0,56,0,0,1666854894890051,0,0,0,0,0,0,1666854894498176,1666854894735264,1666854894776055,1666854894890051
18,0,56,0,0,1666854895338064,0,0,0,0,0,0,1666854894890452,1666854895133973,1666854895177766,1666854895338064
19,0,56,0,0,1666854895698043,0,0,0,0,0,0,1666854895338691,1666854895540827,1666854895587227,1666854895698044
20,0,56,0,0,1666854896142049,0,0,0,0,0,0,1666854895701689,1666854895898267,1666854895949092,1666854896142050
21,0,56,0,0,1666854896494031,0,0,0,0,0,0,1666854896142084,1666854896385982,1666854896434658,1666854896494031
22,2,56,-8,0,1666854896910037,1666854896910051,1666854897927923,1666854897981969,1666854897992400,1666854898257916,1666854898434011,1666854896494064,1666854896705982,1666854896761511,1666854898446925
23,0,48,0,0,1666854898814027,0,0,0,0,0,0,1666854898446964,1666854898597852,1666854898635434,1666854898814027
24,0,48,0,0,1666854899201531,0,0,0,0,0,0,1666854898814069,1666854899030476,1666854899080569,1666854899201531
25,0,48,0,0,1666854899542046,0,0,0,0,0,0,1666854899201572,1666854899380063,1666854899439197,1666854899542046
26,0,48,0,0,1666854899896761,0,0,0,0,0,0,1666854899542081,1666854899694028,1666854899754467,1666854899896761
27,0,48,0,0,1666854900198126,0,0,0,0,0,0,1666854899896794,1666854900085978,1666854900132088,1666854900198126
28,0,48,0,0,1666854900498770,0,0,0,0,0,0,1666854900198166,1666854900359202,1666854900431397,1666854900498770
29,0,48,0,0,1666854900806030,0,0,0,0,0,0,1666854900498798,1666854900686054,1666854900716090,1666854900806030
30,0,48,0,0,1666854901110028,0,0,0,0,0,0,1666854900806050,1666854900951741,1666854900999089,1666854901110029
31,0,48,0,0,1666854901474040,0,0,0,0,0,0,1666854901110075,1666854901250039,1666854901297463,1666854901474040
32,0,48,0,0,1666854901758077,0,0,0,0,0,0,1666854901474151,1666854901646472,1666854901683169,1666854901758077
33,3,48,-8,0,1666854902150067,1666854902150079,1666854903157762,1666854903166178,1666854903182199,1666854903469662,1666854903657999,1666854901758202,1666854901997966,1666854902049292,1666854903683314
34,0,40,0,0,1666854903914054,0,0,0,0,0,0,1666854903683494,1666854903809959,1666854903862432,1666854903914054
35,0,40,0,0,1666854904178138,0,0,0,0,0,0,1666854903914242,1666854904053961,1666854904107729,1666854904178138
36,0,40,0,0,1666854904528145,0,0,0,0,0,0,1666854904178734,1666854904370005,1666854904417285,1666854904528145
37,0,40,0,0,1666854904826038,0,0,0,0,0,0,1666854904570102,1666854904691326,1666854904741890,1666854904826038
38,0,40,0,0,1666854905162145,0,0,0,0,0,0,1666854904826359,1666854905045994,1666854905124541,1666854905162145
39,0,40,0,0,1666854905514579,0,0,0,0,0,0,1666854905162618,1666854905294095,1666854905384172,1666854905514579
