iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,64,0,0,1665992588269856,0,0,0,0,0,0,1665992587501901,1665992588018182,1665992588024835,1665992588269856
2,0,64,0,0,1665992588705939,0,0,0,0,0,0,1665992588269878,1665992588457819,1665992588488978,1665992588705939
3,0,64,0,0,1665992589139128,0,0,0,0,0,0,1665992588705969,1665992588901880,1665992588924661,1665992589139128
4,0,64,0,0,1665992589533966,0,0,0,0,0,0,1665992589139148,1665992589329894,1665992589365116,1665992589533966
5,0,64,0,0,1665992589961993,0,0,0,0,0,0,1665992589533983,1665992589770152,1665992589782394,1665992589961993
6,0,64,0,0,1665992590429981,0,0,0,0,0,0,1665992589969657,1665992590124247,1665992590168096,1665992590429981
7,0,64,0,0,1665992590894059,0,0,0,0,0,0,1665992590429999,1665992590705823,1665992590712475,1665992590894059
8,0,64,0,0,1665992591293942,0,0,0,0,0,0,1665992590894144,1665992591129852,1665992591146586,1665992591293942
9,0,64,0,0,1665992591741940,0,0,0,0,0,0,1665992591293980,1665992591553847,1665992591592653,1665992591741940
10,0,64,0,0,1665992592096590,0,0,0,0,0,0,1665992591742031,1665992591973987,1665992592024448,1665992592096590
11,1,64,-8,1,1665992592565931,1665992592569857,1665992592617855,1665992592693833,1665992593139025,1665992593139036,1665992593305894,1665992592098057,1665992592361824,1665992592400325,1665992593365893
12,0,56,0,0,1665992593837889,0,0,0,0,0,0,1665992593365917,1665992593693825,1665992593733049,1665992593837889
13,0,56,0,0,1665992594273879,0,0,0,0,0,0,1665992593837928,1665992594113820,1665992594174766,1665992594273879
14,0,56,0,0,1665992594845948,0,0,0,0,0,0,1665992594273893,1665992594609823,1665992594637326,1665992594845948
15,0,56,0,0,1665992595365892,0,0,0,0,0,0,1665992594845959,1665992595289880,1665992595329251,1665992595365892
16,0,56,0,0,1665992595841881,0,0,0,0,0,0,1665992595365918,1665992595609821,1665992595649210,1665992595841881
17,0,56,0,0,1665992596225958,0,0,0,0,0,0,1665992595841896,1665992596057814,1665992596121932,1665992596225958
18,0,56,0,0,1665992596653887,0,0,0,0,0,0,1665992596225969,1665992596437820,1665992596485517,1665992596653887
19,0,56,0,0,1665992597029970,0,0,0,0,0,0,1665992596653904,1665992596925819,1665992596965347,1665992597029970
20,0,56,0,0,1665992597397874,0,0,0,0,0,0,1665992597029982,1665992597249828,1665992597285560,1665992597397874
21,0,56,0,0,1665992597769943,0,0,0,0,0,0,1665992597397888,1665992597577817,1665992597617429,1665992597769943
22,2,56,-8,1,1665992598163204,1665992598163239,1665992598337813,1665992598348029,1665992598776324,1665992598776333,1665992598885672,1665992597769958,1665992598001844,1665992598025042,1665992598945909
23,0,48,0,0,1665992599309760,0,0,0,0,0,0,1665992598945937,1665992599133944,1665992599148228,1665992599309760
24,0,48,0,0,1665992599645993,0,0,0,0,0,0,1665992599309781,1665992599541819,1665992599578232,1665992599645993
25,0,48,0,0,1665992600053954,0,0,0,0,0,0,1665992599646022,1665992599885849,1665992599954351,1665992600053955
26,0,48,0,0,1665992600477900,0,0,0,0,0,0,1665992600076389,1665992600315194,1665992600363678,1665992600477900
27,0,48,0,0,1665992600853876,0,0,0,0,0,0,1665992600477996,1665992600669158,1665992600738012,1665992600853876
28,0,48,0,0,1665992601225871,0,0,0,0,0,0,1665992600853893,1665992601085815,1665992601119496,1665992601225871
29,0,48,0,0,1665992601589970,0,0,0,0,0,0,1665992601225896,1665992601441894,1665992601475467,1665992601589970
30,0,48,0,0,1665992601925953,0,0,0,0,0,0,1665992601589982,1665992601809824,1665992601882636,1665992601925953
31,0,48,0,0,1665992602297925,0,0,0,0,0,0,1665992601933800,1665992602162063,1665992602205693,1665992602297925
32,0,48,0,0,1665992602637926,0,0,0,0,0,0,1665992602297951,1665992602493321,1665992602540153,1665992602637926
33,3,48,-8,1,1665992603001900,1665992603025823,1665992603049241,1665992603106099,1665992603562751,1665992603562757,1665992603677876,1665992602637938,1665992602932025,1665992602944793,1665992603717844
34,0,40,0,0,1665992604005872,0,0,0,0,0,0,1665992603717872,1665992603865881,1665992603912853,1665992604005872
35,0,40,0,0,1665992604361901,0,0,0,0,0,0,1665992604005899,1665992604232695,1665992604316171,1665992604361901
36,0,40,0,0,1665992604689886,0,0,0,0,0,0,1665992604361914,1665992604516951,1665992604607075,1665992604689886
37,0,40,0,0,1665992605109883,0,0,0,0,0,0,1665992604701820,1665992604968078,1665992605034087,1665992605109883
38,0,40,0,0,1665992605517861,0,0,0,0,0,0,1665992605109929,1665992605321813,1665992605367907,1665992605517861
39,0,40,0,0,1665992605849875,0,0,0,0,0,0,1665992605517918,1665992605702011,1665992605762161,1665992605849875
40,0,40,0,0,1665992606221926,0,0,0,0,0,0,1665992605849890,1665992606025910,1665992606080891,1665992606221926
41,0,40,0,0,1665992606565861,0,0,0,0,0,0,1665992606221938,1665992606481819,1665992606542230,1665992606565862
42,0,40,0,0,1665992606937357,0,0,0,0,0,0,1665992606565876,1665992606757817,1665992606807686,1665992606937357
43,0,40,0,0,1665992607217932,0,0,0,0,0,0,1665992606937395,1665992607109809,1665992607152637,1665992607217932
44,4,40,-8,1,1665992607625918,1665992607626025,1665992607786787,1665992607841826,1665992608212327,1665992608212602,1665992608298784,1665992607217945,1665992607403404,1665992607448370,1665992608313828
45,0,32,0,0,1665992608546024,0,0,0,0,0,0,1665992608313848,1665992608453836,1665992608499822,1665992608546024
46,0,32,0,0,1665992608797853,0,0,0,0,0,0,1665992608546043,1665992608653817,1665992608700902,1665992608797853
47,0,32,0,0,1665992609097902,0,0,0,0,0,0,1665992608797867,1665992608939223,1665992608991651,1665992609097902
48,0,32,0,0,1665992609349910,0,0,0,0,0,0,1665992609097916,1665992609189539,1665992609240551,1665992609349910
49,0,32,0,0,1665992609601914,0,0,0,0,0,0,1665992609349933,1665992609461882,1665992609537811,1665992609601914
50,0,32,0,0,1665992609865878,0,0,0,0,0,0,1665992609601943,1665992609753843,1665992609784301,1665992609865878
51,0,32,0,0,1665992610085996,0,0,0,0,0,0,1665992609865893,1665992609996826,1665992610043195,1665992610085996
52,0,32,0,0,1665992610436709,0,0,0,0,0,0,1665992610086057,1665992610250058,1665992610271922,1665992610436709
53,0,32,0,0,1665992610769906,0,0,0,0,0,0,1665992610436833,1665992610597943,1665992610624574,1665992610769906
54,0,32,0,0,1665992611101914,0,0,0,0,0,0,1665992610769917,1665992610949821,1665992610977722,1665992611101915
55,5,32,-8,1,1665992611381921,1665992611381941,1665992611394582,1665992611408668,1665992611727196,1665992611727364,1665992611792395,1665992611101927,1665992611241861,1665992611315224,1665992611821916
56,0,24,0,0,1665992612093942,0,0,0,0,0,0,1665992611821936,1665992611885832,1665992611935818,1665992612093942
57,0,24,0,0,1665992612363007,0,0,0,0,0,0,1665992612093958,1665992612173847,1665992612236047,1665992612363007
58,0,24,0,0,1665992612565891,0,0,0,0,0,0,1665992612363020,1665992612457821,1665992612500573,1665992612565891
59,0,24,0,0,1665992612833880,0,0,0,0,0,0,1665992612565908,1665992612697837,1665992612744157,1665992612833880
60,0,24,0,0,1665992613069868,0,0,0,0,0,0,1665992612833896,1665992612929821,1665992612991363,1665992613069868
61,0,24,0,0,1665992613317869,0,0,0,0,0,0,1665992613069883,1665992613169823,1665992613216709,1665992613317869
62,0,24,0,0,1665992613587109,0,0,0,0,0,0,1665992613317885,1665992613433854,1665992613483328,1665992613587109
63,0,24,0,0,1665992613846199,0,0,0,0,0,0,1665992613587125,1665992613674313,1665992613742960,1665992613846199
64,0,24,0,0,1665992614039167,0,0,0,0,0,0,1665992613846210,1665992613926396,1665992614022706,1665992614039167
65,0,24,0,0,1665992614250816,0,0,0,0,0,0,1665992614039187,1665992614114941,1665992614207341,1665992614250816
66,6,24,-8,1,1665992614497256,1665992614497277,1665992614507761,1665992614536076,1665992614727614,1665992614727619,1665992614769888,1665992614250832,1665992614363688,1665992614447443,1665992614770033
67,0,16,0,0,1665992614922024,0,0,0,0,0,0,1665992614770046,1665992614821838,1665992614891521,1665992614922024
68,0,16,0,0,1665992615097698,0,0,0,0,0,0,1665992614922039,1665992614992788,1665992615016058,1665992615097698
69,0,16,0,0,1665992615234197,0,0,0,0,0,0,1665992615097724,1665992615161827,1665992615187371,1665992615234198
70,0,16,0,0,1665992615376426,0,0,0,0,0,0,1665992615234338,1665992615274160,1665992615300992,1665992615376426
71,0,16,0,0,1665992615517755,0,0,0,0,0,0,1665992615376441,1665992615461835,1665992615517630,1665992615517755
72,0,16,0,0,1665992615641874,0,0,0,0,0,0,1665992615517775,1665992615557873,1665992615604314,1665992615641874
73,0,16,0,0,1665992615785875,0,0,0,0,0,0,1665992615641895,1665992615693832,1665992615741208,1665992615785876
74,0,16,0,0,1665992615913859,0,0,0,0,0,0,1665992615785886,1665992615801886,1665992615843081,1665992615913859
75,0,16,0,0,1665992616022351,0,0,0,0,0,0,1665992615913890,1665992615959229,1665992616022258,1665992616022351
76,0,16,0,0,1665992616167044,0,0,0,0,0,0,1665992616022369,1665992616081938,1665992616124378,1665992616167044
77,7,16,-8,1,1665992616293879,1665992616293923,1665992616306704,1665992616324493,1665992616452518,1665992616452524,1665992616481871,1665992616167053,1665992616213828,1665992616255749,1665992616481883
78,0,8,0,0,1665992616541355,0,0,0,0,0,0,1665992616481920,1665992616482083,1665992616538068,1665992616541355
79,0,8,0,0,1665992616595066,0,0,0,0,0,0,1665992616541365,1665992616541675,1665992616594008,1665992616595066
80,0,8,0,0,1665992616648842,0,0,0,0,0,0,1665992616595076,1665992616595227,1665992616647547,1665992616648842
81,0,8,0,0,1665992616702413,0,0,0,0,0,0,1665992616648851,1665992616648975,1665992616701109,1665992616702413
82,0,8,0,0,1665992616755496,0,0,0,0,0,0,1665992616702420,1665992616702586,1665992616754589,1665992616755496
83,0,8,0,0,1665992616808790,0,0,0,0,0,0,1665992616755503,1665992616755605,1665992616806957,1665992616808790
84,0,8,0,0,1665992616900068,0,0,0,0,0,0,1665992616808863,1665992616808939,1665992616860529,1665992616900068
85,0,8,0,0,1665992616953696,0,0,0,0,0,0,1665992616900079,1665992616900343,1665992616951936,1665992616953696
86,0,8,0,0,1665992617006775,0,0,0,0,0,0,1665992616953704,1665992616953803,1665992617006067,1665992617006775
87,0,8,0,0,1665992617060107,0,0,0,0,0,0,1665992617006780,1665992617006937,1665992617059105,1665992617060107
88,0,8,0,0,1665992617113574,0,0,0,0,0,0,1665992617060113,1665992617060276,1665992617112100,1665992617113574
89,0,8,0,0,1665992617166307,0,0,0,0,0,0,1665992617113653,1665992617113718,1665992617164935,1665992617166307
90,0,8,0,0,1665992617219737,0,0,0,0,0,0,1665992617166316,1665992617166520,1665992617218572,1665992617219737
91,0,8,0,0,1665992617272215,0,0,0,0,0,0,1665992617219746,1665992617219907,1665992617271211,1665992617272215
92,0,8,0,0,1665992617325540,0,0,0,0,0,0,1665992617272247,1665992617272336,1665992617324257,1665992617325540
93,0,8,0,0,1665992617378492,0,0,0,0,0,0,1665992617325545,1665992617325733,1665992617377241,1665992617378492
94,0,8,0,0,1665992617431207,0,0,0,0,0,0,1665992617378522,1665992617378675,1665992617430642,1665992617431207
95,0,8,0,0,1665992617484024,0,0,0,0,0,0,1665992617431213,1665992617431400,1665992617482866,1665992617484024
96,0,8,0,0,1665992617537127,0,0,0,0,0,0,1665992617484045,1665992617484223,1665992617535441,1665992617537127
97,0,8,0,0,1665992617590092,0,0,0,0,0,0,1665992617537133,1665992617537277,1665992617588722,1665992617590092
98,0,8,0,0,1665992617642757,0,0,0,0,0,0,1665992617590097,1665992617590288,1665992617641367,1665992617642757
99,0,8,0,0,1665992617695592,0,0,0,0,0,0,1665992617642763,1665992617643002,1665992617694478,1665992617695592
100,0,8,0,0,1665992617748390,0,0,0,0,0,0,1665992617695610,1665992617695758,1665992617747598,1665992617748390
