iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,64,0,0,1666855859520338,0,0,0,0,0,0,1666855858884410,1666855859332253,1666855859335455,1666855859520338
2,0,64,0,0,1666855859905993,0,0,0,0,0,0,1666855859520362,1666855859704251,1666855859707182,1666855859905994
3,0,64,0,0,1666855860287743,0,0,0,0,0,0,1666855859906031,1666855860076266,1666855860079179,1666855860287743
4,0,64,0,0,1666855860646919,0,0,0,0,0,0,1666855860288017,1666855860486154,1666855860489361,1666855860646919
5,0,64,0,0,1666855861038041,0,0,0,0,0,0,1666855860646950,1666855860867001,1666855860870138,1666855861038041
6,0,64,0,0,1666855861348321,0,0,0,0,0,0,1666855861038838,1666855861211680,1666855861264164,1666855861348322
7,0,64,0,0,1666855861724324,0,0,0,0,0,0,1666855861348355,1666855861532259,1666855861545560,1666855861724324
8,0,64,0,0,1666855862048283,0,0,0,0,0,0,1666855861724343,1666855861969898,1666855861988923,1666855862048283
9,0,64,0,0,1666855862352183,0,0,0,0,0,0,1666855862048301,1666855862201253,1666855862230598,1666855862352183
10,0,64,0,0,1666855862728305,0,0,0,0,0,0,1666855862352220,1666855862559819,1666855862570714,1666855862728305
11,1,64,-6,0,1666855863048278,1666855863048287,1666855864051587,1666855864063445,1666855864096310,1666855864420852,1666855864552282,1666855862728403,1666855862908267,1666855862911449,1666855864584252
12,0,58,0,0,1666855864940274,0,0,0,0,0,0,1666855864584682,1666855864776231,1666855864779699,1666855864940275
13,0,58,0,0,1666855865274366,0,0,0,0,0,0,1666855864940583,1666855865176240,1666855865179704,1666855865274366
14,0,58,0,0,1666855865724244,0,0,0,0,0,0,1666855865280432,1666855865572225,1666855865575707,1666855865724244
15,0,58,0,0,1666855866078337,0,0,0,0,0,0,1666855865724264,1666855865978477,1666855866014292,1666855866078337
16,0,58,0,0,1666855866426161,0,0,0,0,0,0,1666855866078780,1666855866290217,1666855866317408,1666855866426161
17,0,58,0,0,1666855866908298,0,0,0,0,0,0,1666855866447921,1666855866696903,1666855866718404,1666855866908298
18,0,58,0,0,1666855867449516,0,0,0,0,0,0,1666855866908339,1666855867227033,1666855867304588,1666855867449516
19,0,58,0,0,1666855867899724,0,0,0,0,0,0,1666855867464428,1666855867740236,1666855867776001,1666855867899724
20,0,58,0,0,1666855868424307,0,0,0,0,0,0,1666855867904413,1666855868260239,1666855868300095,1666855868424307
21,0,58,0,0,1666855868888367,0,0,0,0,0,0,1666855868432250,1666855868608328,1666855868684706,1666855868888368
22,2,58,-6,0,1666855869537762,1666855869537777,1666855870548683,1666855870551665,1666855870553790,1666855870883018,1666855871118436,1666855868892953,1666855869215623,1666855869263878,1666855871150428
23,0,52,0,0,1666855871536325,0,0,0,0,0,0,1666855871160469,1666855871282904,1666855871338947,1666855871536325
24,0,52,0,0,1666855871916304,0,0,0,0,0,0,1666855871536864,1666855871712233,1666855871769003,1666855871916305
25,0,52,0,0,1666855872292316,0,0,0,0,0,0,1666855871920422,1666855872108269,1666855872160630,1666855872292316
26,0,52,0,0,1666855872697732,0,0,0,0,0,0,1666855872292356,1666855872496264,1666855872541817,1666855872697732
27,0,52,0,0,1666855873140547,0,0,0,0,0,0,1666855872698156,1666855872912252,1666855872990743,1666855873140548
28,0,52,0,0,1666855873582113,0,0,0,0,0,0,1666855873140583,1666855873431085,1666855873484959,1666855873582113
29,0,52,0,0,1666855874020045,0,0,0,0,0,0,1666855873582636,1666855873812241,1666855873876760,1666855874020045
30,0,52,0,0,1666855874452383,0,0,0,0,0,0,1666855874020104,1666855874292249,1666855874321327,1666855874452384
31,0,52,0,0,1666855874776404,0,0,0,0,0,0,1666855874452439,1666855874624255,1666855874655412,1666855874776404
32,0,52,0,0,1666855875174807,0,0,0,0,0,0,1666855874776442,1666855875022108,1666855875088320,1666855875174808
33,3,52,-6,0,1666855875635936,1666855875635950,1666855876653167,1666855876725554,1666855876755657,1666855877035144,1666855877188291,1666855875177305,1666855875376304,1666855875399752,1666855877196136
34,0,46,0,0,1666855877496295,0,0,0,0,0,0,1666855877210214,1666855877371247,1666855877379555,1666855877496295
35,0,46,0,0,1666855877852092,0,0,0,0,0,0,1666855877496682,1666855877688044,1666855877734881,1666855877852092
36,0,46,0,0,1666855878139411,0,0,0,0,0,0,1666855877852790,1666855877989577,1666855878041164,1666855878139412
37,0,46,0,0,1666855878600434,0,0,0,0,0,0,1666855878140777,1666855878316252,1666855878342893,1666855878600434
38,0,46,0,0,1666855879104430,0,0,0,0,0,0,1666855878607717,1666855878826006,1666855878898071,1666855879104431
39,0,46,0,0,1666855879536382,0,0,0,0,0,0,1666855879104471,1666855879364274,1666855879411942,1666855879536383
40,0,46,0,0,1666855880020372,0,0,0,0,0,0,1666855879536827,1666855879840247,1666855879883057,1666855880020373
41,0,46,0,0,1666855880528420,0,0,0,0,0,0,1666855880025221,1666855880384302,1666855880482241,1666855880528420
42,0,46,0,0,1666855880847661,0,0,0,0,0,0,1666855880529233,1666855880718663,1666855880773487,1666855880847661
43,0,46,0,0,1666855881199968,0,0,0,0,0,0,1666855880847703,1666855881044266,1666855881080638,1666855881199968
44,4,46,-6,0,1666855881524351,1666855881524366,1666855882544263,1666855882612365,1666855882630824,1666855882841330,1666855882980267,1666855881200005,1666855881300284,1666855881361797,1666855882980319
45,0,40,0,0,1666855883245794,0,0,0,0,0,0,1666855882980509,1666855883182705,1666855883240911,1666855883245794
46,0,40,0,0,1666855883614250,0,0,0,0,0,0,1666855883252379,1666855883393775,1666855883470389,1666855883614250
47,0,40,0,0,1666855883908313,0,0,0,0,0,0,1666855883614631,1666855883784247,1666855883844426,1666855883908313
48,0,40,0,0,1666855884221863,0,0,0,0,0,0,1666855883908701,1666855884036244,1666855884086794,1666855884221864
49,0,40,0,0,1666855884463558,0,0,0,0,0,0,1666855884222315,1666855884372245,1666855884423704,1666855884463559
