res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
3,1666014324364435,1666014324364456,1666014324531285,1666014324535107,1666014324562371,1666014325063971,1666014370706012,1666014370706012,1666014370757553,1666014370757579,1666014370757675
