iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,4,0,0,1638913644751437,0,0,0,0,0,0,1638913644666359,1638913644666540,1638913644733984,1638913644751437
2,0,4,0,0,1638913644856469,0,0,0,0,0,0,1638913644751467,1638913644751906,1638913644816185,1638913644856469
3,0,4,0,0,1638913644960769,0,0,0,0,0,0,1638913644856497,1638913644856620,1638913644921374,1638913644960769
4,0,4,0,0,1638913645061987,0,0,0,0,0,0,1638913644960801,1638913644960806,1638913645026165,1638913645061987
5,0,4,0,0,1638913645164140,0,0,0,0,0,0,1638913645062016,1638913645062022,1638913645133827,1638913645164140
6,0,4,0,0,1638913645267211,0,0,0,0,0,0,1638913645164169,1638913645165776,1638913645231261,1638913645267211
7,0,4,0,0,1638913645369347,0,0,0,0,0,0,1638913645267240,1638913645269700,1638913645334021,1638913645369347
8,0,4,0,0,1638913645473825,0,0,0,0,0,0,1638913645369377,1638913645372471,1638913645444683,1638913645473825
9,0,4,0,0,1638913645577709,0,0,0,0,0,0,1638913645473852,1638913645474136,1638913645545613,1638913645577709
10,0,4,0,0,1638913645680622,0,0,0,0,0,0,1638913645577737,1638913645577742,1638913645641808,1638913645680622
11,1,4,4,1,1638913645785865,1638913645785925,1638913645787903,1638913645790337,1638913645948022,1638913645948029,1638913646026073,1638913645680653,1638913645680658,1638913645745425,1638913646044982
12,0,8,0,0,1638913646317937,0,0,0,0,0,0,1638913646045011,1638913646094849,1638913646232379,1638913646317937
13,0,8,0,0,1638913646537087,0,0,0,0,0,0,1638913646317970,1638913646317978,1638913646423827,1638913646537087
14,0,8,0,0,1638913646770218,0,0,0,0,0,0,1638913646537128,1638913646537133,1638913646633928,1638913646770218
15,0,8,0,0,1638913646981776,0,0,0,0,0,0,1638913646782423,1638913646842012,1638913646925980,1638913646981776
16,0,8,0,0,1638913647162827,0,0,0,0,0,0,1638913646981804,1638913647066025,1638913647162814,1638913647162827
17,0,8,0,0,1638913647450026,0,0,0,0,0,0,1638913647162855,1638913647233891,1638913647322293,1638913647450026
18,0,8,0,0,1638913647633561,0,0,0,0,0,0,1638913647450054,1638913647450057,1638913647529809,1638913647633561
19,0,8,0,0,1638913647814050,0,0,0,0,0,0,1638913647633590,1638913647691911,1638913647751846,1638913647814050
20,0,8,0,0,1638913648045473,0,0,0,0,0,0,1638913647814087,1638913647851920,1638913647915531,1638913648045473
21,0,8,0,0,1638913648265977,0,0,0,0,0,0,1638913648045502,1638913648074006,1638913648179256,1638913648265977
22,2,8,-4,1,1638913648466552,1638913648466578,1638913648470253,1638913648483848,1638913648629460,1638913648629465,1638913648644784,1638913648266004,1638913648343227,1638913648400533,1638913648644789
23,0,4,0,0,1638913648830758,0,0,0,0,0,0,1638913648644813,1638913648647762,1638913648765425,1638913648830758
24,0,4,0,0,1638913648957537,0,0,0,0,0,0,1638913648830789,1638913648831802,1638913648957521,1638913648957537
25,0,4,0,0,1638913649077655,0,0,0,0,0,0,1638913648957603,1638913648974169,1638913649077638,1638913649077655
26,0,4,0,0,1638913649178598,0,0,0,0,0,0,1638913649077691,1638913649077693,1638913649178578,1638913649178598
27,0,4,0,0,1638913649275063,0,0,0,0,0,0,1638913649178631,1638913649179458,1638913649275047,1638913649275063
28,0,4,0,0,1638913649382211,0,0,0,0,0,0,1638913649275089,1638913649282809,1638913649382166,1638913649382212
29,0,4,0,0,1638913649484423,0,0,0,0,0,0,1638913649382238,1638913649385769,1638913649484406,1638913649484424
30,0,4,0,0,1638913649588200,0,0,0,0,0,0,1638913649484460,1638913649490537,1638913649588167,1638913649588200
31,0,4,0,0,1638913649717614,0,0,0,0,0,0,1638913649588232,1638913649594341,1638913649717597,1638913649717614
