iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,2,0,0,1638915721738003,0,0,0,0,0,0,1638915721598477,1638915721598488,1638915721737993,1638915721738028
2,0,2,0,0,1638915721894965,0,0,0,0,0,0,1638915721738033,1638915721752811,1638915721892579,1638915721894990
3,0,2,0,0,1638915722057527,0,0,0,0,0,0,1638915721894995,1638915721894997,1638915722057516,1638915722057581
4,0,2,0,0,1638915722202836,0,0,0,0,0,0,1638915722057591,1638915722059657,1638915722202825,1638915722202864
5,0,2,0,0,1638915722377402,0,0,0,0,0,0,1638915722202870,1638915722202871,1638915722377371,1638915722377413
6,0,2,0,0,1638915722522509,0,0,0,0,0,0,1638915722377419,1638915722377430,1638915722522499,1638915722522532
7,0,2,0,0,1638915722684780,0,0,0,0,0,0,1638915722522537,1638915722522538,1638915722684770,1638915722684804
8,0,2,0,0,1638915722826534,0,0,0,0,0,0,1638915722684809,1638915722684810,1638915722826524,1638915722826558
9,0,2,0,0,1638915722993106,0,0,0,0,0,0,1638915722826566,1638915722826568,1638915722993088,1638915722993127
10,0,2,0,0,1638915723134989,0,0,0,0,0,0,1638915722993143,1638915722993144,1638915723134979,1638915723135013
11,1,2,0,1,1638915723294333,1638915723294437,1638915723298206,1638915723298601,1638915723299140,0,1638915723299141,1638915723135019,1638915723135020,1638915723294322,1638915723299141
12,1,2,2,2,1638915723446955,1638915723446982,0,1638915723447339,1638915723449048,1638915723449048,1638915723449999,1638915723299160,1638915723299164,1638915723446935,1638915723450004
13,0,4,0,0,1638915723581872,0,0,0,0,0,0,1638915723450020,1638915723450055,1638915723532917,1638915723581891
14,0,4,0,0,1638915723690459,0,0,0,0,0,0,1638915723581897,1638915723582086,1638915723645605,1638915723690483
15,0,4,0,0,1638915723803872,0,0,0,0,0,0,1638915723690490,1638915723690512,1638915723755002,1638915723803902
16,0,4,0,0,1638915723928755,0,0,0,0,0,0,1638915723803909,1638915723814091,1638915723904120,1638915723928782
17,0,4,0,0,1638915724033307,0,0,0,0,0,0,1638915723928789,1638915723928976,1638915724030020,1638915724033352
18,0,4,0,0,1638915724125693,0,0,0,0,0,0,1638915724033359,1638915724033399,1638915724120916,1638915724125717
19,0,4,0,0,1638915724242666,0,0,0,0,0,0,1638915724125725,1638915724127984,1638915724218482,1638915724242693
20,0,4,0,0,1638915724376033,0,0,0,0,0,0,1638915724242702,1638915724242727,1638915724334811,1638915724376057
21,0,4,0,0,1638915724510314,0,0,0,0,0,0,1638915724376064,1638915724376198,1638915724466862,1638915724510337
22,0,4,0,0,1638915724614265,0,0,0,0,0,0,1638915724510343,1638915724510365,1638915724579486,1638915724614292
23,2,4,0,1,1638915724741415,1638915724741458,1638915724745278,1638915724747057,1638915724747482,0,1638915724747482,1638915724614299,1638915724633983,1638915724726843,1638915724747482
24,2,4,2,2,1638915724861001,1638915724861033,0,1638915724862346,1638915724865445,1638915724865445,1638915724925903,1638915724747502,1638915724747677,1638915724859635,1638915724925907
25,0,6,0,0,1638915725098006,0,0,0,0,0,0,1638915724925937,1638915724938333,1638915725039819,1638915725098027
26,0,6,0,0,1638915725338819,0,0,0,0,0,0,1638915725098035,1638915725130458,1638915725190142,1638915725338841
