iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,2,0,0,1664469900481412,0,0,0,0,0,0,1664469900259073,1664469900259090,1664469900481403,1664469900481412
2,0,2,0,0,1664469900688766,0,0,0,0,0,0,1664469900481433,1664469900481435,1664469900688534,1664469900688766
3,0,2,0,0,1664469900894793,0,0,0,0,0,0,1664469900688790,1664469900688794,1664469900894652,1664469900894793
4,0,2,0,0,1664469901100843,0,0,0,0,0,0,1664469900894815,1664469900894818,1664469901100662,1664469901100843
5,0,2,0,0,1664469901307599,0,0,0,0,0,0,1664469901100868,1664469901100871,1664469901307503,1664469901307599
6,0,2,0,0,1664469901514299,0,0,0,0,0,0,1664469901307622,1664469901307626,1664469901514267,1664469901514299
7,0,2,0,0,1664469901720464,0,0,0,0,0,0,1664469901514320,1664469901514323,1664469901720181,1664469901720464
8,0,2,0,0,1664469901926801,0,0,0,0,0,0,1664469901720486,1664469901720493,1664469901926504,1664469901926801
9,0,2,0,0,1664469902133614,0,0,0,0,0,0,1664469901926825,1664469901926828,1664469902133189,1664469902133614
10,0,2,0,0,1664469902339903,0,0,0,0,0,0,1664469902133638,1664469902133640,1664469902339215,1664469902339903
11,1,2,0,1,1664469902545854,1664469902545873,1664469902547563,1664469902549321,1664469902549740,0,1664469902549747,1664469902339919,1664469902339921,1664469902545531,1664469902549747
12,1,2,2,2,1664469902759670,1664469902759680,0,1664469902760000,1664469902762357,1664469902762361,1664469902763150,1664469902549760,1664469902549765,1664469902759661,1664469902763159
13,0,4,0,0,1664469902889218,0,0,0,0,0,0,1664469902763177,1664469902763222,1664469902866895,1664469902889218
14,0,4,0,0,1664469902993842,0,0,0,0,0,0,1664469902889244,1664469902889250,1664469902992538,1664469902993842
15,0,4,0,0,1664469903100429,0,0,0,0,0,0,1664469902993862,1664469902993867,1664469903097862,1664469903100429
16,0,4,0,0,1664469903203635,0,0,0,0,0,0,1664469903100453,1664469903100458,1664469903203625,1664469903203635
17,0,4,0,0,1664469903307004,0,0,0,0,0,0,1664469903203654,1664469903203658,1664469903306991,1664469903307004
18,0,4,0,0,1664469903412501,0,0,0,0,0,0,1664469903307023,1664469903307028,1664469903411579,1664469903412501
19,0,4,0,0,1664469903515909,0,0,0,0,0,0,1664469903412523,1664469903412548,1664469903515897,1664469903515909
20,0,4,0,0,1664469903619140,0,0,0,0,0,0,1664469903515927,1664469903515947,1664469903619125,1664469903619140
21,0,4,0,0,1664469903724955,0,0,0,0,0,0,1664469903619156,1664469903619159,1664469903724943,1664469903724955
22,0,4,0,0,1664469903828156,0,0,0,0,0,0,1664469903724980,1664469903724990,1664469903827942,1664469903828156
23,2,4,0,1,1664469903932843,1664469903932853,1664469903935045,1664469903936651,1664469903937073,0,1664469903937081,1664469903828172,1664469903828175,1664469903931631,1664469903937082
24,2,4,2,2,1664469904068741,1664469904068750,0,1664469904069050,1664469904072843,1664469904072848,1664469904073862,1664469903937091,1664469903937098,1664469904068728,1664469904073866
25,0,6,0,0,1664469904166485,0,0,0,0,0,0,1664469904073884,1664469904073965,1664469904166462,1664469904166485
26,0,6,0,0,1664469904260676,0,0,0,0,0,0,1664469904166518,1664469904166531,1664469904260660,1664469904260676
27,0,6,0,0,1664469904353732,0,0,0,0,0,0,1664469904260778,1664469904260785,1664469904353716,1664469904353732
28,0,6,0,0,1664469904445945,0,0,0,0,0,0,1664469904353755,1664469904353761,1664469904445929,1664469904445945
29,0,6,0,0,1664469904537818,0,0,0,0,0,0,1664469904445970,1664469904445976,1664469904537805,1664469904537818
30,0,6,0,0,1664469904629941,0,0,0,0,0,0,1664469904537840,1664469904537852,1664469904629850,1664469904629942
31,0,6,0,0,1664469904723793,0,0,0,0,0,0,1664469904629968,1664469904629975,1664469904721862,1664469904723793
32,0,6,0,0,1664469904816280,0,0,0,0,0,0,1664469904723818,1664469904723846,1664469904815524,1664469904816280
33,0,6,0,0,1664469904908485,0,0,0,0,0,0,1664469904816306,1664469904816311,1664469904907757,1664469904908485
34,0,6,0,0,1664469905000319,0,0,0,0,0,0,1664469904908506,1664469904908511,1664469904999933,1664469905000319
35,3,6,0,1,1664469905093482,1664469905093492,1664469905095781,1664469905096586,1664469905098622,0,1664469905098632,1664469905000340,1664469905000344,1664469905093471,1664469905098632
36,3,6,2,2,1664469905194209,1664469905194218,0,1664469905194545,1664469905199844,1664469905199850,1664469905242226,1664469905098643,1664469905098654,1664469905194193,1664469905242249
37,0,8,0,0,1664469905351036,0,0,0,0,0,0,1664469905242275,1664469905274065,1664469905351022,1664469905351036
38,0,8,0,0,1664469905421464,0,0,0,0,0,0,1664469905351065,1664469905351075,1664469905421125,1664469905421464
39,0,8,0,0,1664469905546434,0,0,0,0,0,0,1664469905421484,1664469905421488,1664469905546418,1664469905546435
40,0,8,0,0,1664469905647829,0,0,0,0,0,0,1664469905546471,1664469905566075,1664469905631969,1664469905647829
41,0,8,0,0,1664469905742463,0,0,0,0,0,0,1664469905647859,1664469905647868,1664469905724067,1664469905742463
42,0,8,0,0,1664469905818862,0,0,0,0,0,0,1664469905742499,1664469905742506,1664469905812167,1664469905818862
43,0,8,0,0,1664469905893947,0,0,0,0,0,0,1664469905818894,1664469905818900,1664469905888399,1664469905893947
44,0,8,0,0,1664469905968168,0,0,0,0,0,0,1664469905893976,1664469905893982,1664469905962359,1664469905968168
45,0,8,0,0,1664469906049218,0,0,0,0,0,0,1664469905968196,1664469905968201,1664469906043530,1664469906049218
46,0,8,0,0,1664469906214405,0,0,0,0,0,0,1664469906049252,1664469906049259,1664469906115504,1664469906214405
47,4,8,0,1,1664469906344809,1664469906344821,1664469906353050,1664469906363087,1664469906363539,0,1664469906363548,1664469906214432,1664469906217263,1664469906282077,1664469906363548
48,4,8,0,2,1664469906473870,1664469906473879,0,1664469906474377,1664469906475842,0,1664469906475853,1664469906363559,1664469906374217,1664469906444301,1664469906475853
49,4,8,2,2,1664469906557268,1664469906557280,0,1664469906557636,1664469906563853,1664469906563865,1664469906618708,1664469906476028,1664469906476037,1664469906552254,1664469906628743
50,0,10,0,0,1664469906835187,0,0,0,0,0,0,1664469906628765,1664469906637622,1664469906692693,1664469906835187
51,0,10,0,0,1664469906987123,0,0,0,0,0,0,1664469906835213,1664469906846247,1664469906902466,1664469906987123
52,0,10,0,0,1664469907128477,0,0,0,0,0,0,1664469906987150,1664469906994182,1664469907050099,1664469907128478
53,0,10,0,0,1664469907334201,0,0,0,0,0,0,1664469907128508,1664469907135155,1664469907187768,1664469907334201
54,0,10,0,0,1664469907553743,0,0,0,0,0,0,1664469907334327,1664469907334396,1664469907387673,1664469907553743
55,0,10,0,0,1664469907679206,0,0,0,0,0,0,1664469907553835,1664469907561491,1664469907616531,1664469907679206
56,0,10,0,0,1664469907798142,0,0,0,0,0,0,1664469907679236,1664469907680043,1664469907778080,1664469907798142
57,0,10,0,0,1664469907932360,0,0,0,0,0,0,1664469907798167,1664469907798262,1664469907898622,1664469907932360
58,0,10,0,0,1664469908041124,0,0,0,0,0,0,1664469907932385,1664469907932447,1664469908030107,1664469908041124
59,0,10,0,0,1664469908168962,0,0,0,0,0,0,1664469908041151,1664469908067793,1664469908168813,1664469908168962
60,5,10,0,1,1664469908311207,1664469908311228,1664469908314058,1664469908322075,1664469908322476,0,1664469908322484,1664469908168992,1664469908178132,1664469908234377,1664469908322484
61,5,10,0,2,1664469908450823,1664469908450833,0,1664469908463551,1664469908463876,0,1664469908463885,1664469908322496,1664469908338169,1664469908401907,1664469908463886
