res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1665514687930199,1665514687930212,1665514687947520,0,0,1665514687948759,1665514745894413,1665514745894413,1665514745941777,1665514745941797,1665514745942580
