iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,16,0,0,1639046025717289,0,0,0,0,0,0,1639046025148655,1639046025446873,1639046025502841,1639046025717289
2,0,16,0,0,1639046026082721,0,0,0,0,0,0,1639046025717314,1639046025879475,1639046025950954,1639046026082721
3,0,16,0,0,1639046026526896,0,0,0,0,0,0,1639046026082747,1639046026294540,1639046026347955,1639046026526896
4,0,16,0,0,1639046026878595,0,0,0,0,0,0,1639046026526921,1639046026703023,1639046026754169,1639046026878595
5,0,16,0,0,1639046027241088,0,0,0,0,0,0,1639046026878619,1639046027011234,1639046027125145,1639046027241088
6,0,16,0,0,1639046027702803,0,0,0,0,0,0,1639046027241115,1639046027366590,1639046027455049,1639046027702803
7,0,16,0,0,1639046028016095,0,0,0,0,0,0,1639046027702829,1639046027807350,1639046028015996,1639046028016095
8,0,16,0,0,1639046028478996,0,0,0,0,0,0,1639046028016119,1639046028222685,1639046028335085,1639046028478996
9,0,16,0,0,1639046028795004,0,0,0,0,0,0,1639046028479021,1639046028518444,1639046028604156,1639046028795004
10,0,16,0,0,1639046029170617,0,0,0,0,0,0,1639046028795030,1639046028992090,1639046029013066,1639046029170617
11,1,16,-4,1,1639046029871315,1639046029871332,1639046029956310,1639046030067034,1639046030476953,1639046030476972,1639046030575369,1639046029170649,1639046029424614,1639046029454326,1639046030604602
12,0,12,0,0,1639046030978947,0,0,0,0,0,0,1639046030604617,1639046030787139,1639046030878466,1639046030978947
13,0,12,0,0,1639046031259123,0,0,0,0,0,0,1639046030978972,1639046031056499,1639046031093634,1639046031259123
14,0,12,0,0,1639046031566755,0,0,0,0,0,0,1639046031259150,1639046031454509,1639046031489140,1639046031566755
15,0,12,0,0,1639046031884405,0,0,0,0,0,0,1639046031566779,1639046031798685,1639046031884261,1639046031884405
16,0,12,0,0,1639046032178878,0,0,0,0,0,0,1639046031884430,1639046032010021,1639046032058305,1639046032178879
17,0,12,0,0,1639046032478521,0,0,0,0,0,0,1639046032178929,1639046032322824,1639046032370638,1639046032478521
18,0,12,0,0,1639046032732566,0,0,0,0,0,0,1639046032478564,1639046032582488,1639046032650047,1639046032732566
19,0,12,0,0,1639046033091519,0,0,0,0,0,0,1639046032739515,1639046032831186,1639046032890964,1639046033091519
