iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,2,0,0,1665514688207964,0,0,0,0,0,0,1665514687948763,1665514687948799,1665514688207846,1665514688207964
2,0,2,0,0,1665514688452475,0,0,0,0,0,0,1665514688207979,1665514688207996,1665514688452419,1665514688452476
3,0,2,0,0,1665514688694914,0,0,0,0,0,0,1665514688452484,1665514688452511,1665514688694857,1665514688694915
4,0,2,0,0,1665514688940258,0,0,0,0,0,0,1665514688694929,1665514688694955,1665514688940114,1665514688940258
5,0,2,0,0,1665514689183526,0,0,0,0,0,0,1665514688940273,1665514688940353,1665514689183448,1665514689183526
6,0,2,0,0,1665514689432168,0,0,0,0,0,0,1665514689183538,1665514689183576,1665514689429607,1665514689432168
7,0,2,0,0,1665514689676211,0,0,0,0,0,0,1665514689432180,1665514689432204,1665514689676113,1665514689676211
8,0,2,0,0,1665514689919111,0,0,0,0,0,0,1665514689676224,1665514689676278,1665514689919062,1665514689919111
9,0,2,0,0,1665514690165828,0,0,0,0,0,0,1665514689919120,1665514689919141,1665514690165778,1665514690165828
10,0,2,0,0,1665514690408412,0,0,0,0,0,0,1665514690165841,1665514690165854,1665514690408363,1665514690408412
11,1,2,1,1,1665514690655442,1665514690655475,1665514690661769,1665514690662453,1665514690709262,1665514690709267,1665514690710538,1665514690408423,1665514690408445,1665514690655385,1665514695710623
12,0,3,0,0,1665514695920254,0,0,0,0,0,0,1665514695710658,1665514695710758,1665514695917979,1665514695920254
13,0,3,0,0,1665514696105100,0,0,0,0,0,0,1665514695920270,1665514695920299,1665514696103038,1665514696105100
14,0,3,0,0,1665514696290821,0,0,0,0,0,0,1665514696105116,1665514696105136,1665514696290748,1665514696290821
15,0,3,0,0,1665514696477182,0,0,0,0,0,0,1665514696290835,1665514696290881,1665514696468754,1665514696477182
16,0,3,0,0,1665514696664983,0,0,0,0,0,0,1665514696477192,1665514696477208,1665514696646988,1665514696664983
17,0,3,0,0,1665514696860741,0,0,0,0,0,0,1665514696664994,1665514696665040,1665514696827050,1665514696860741
18,0,3,0,0,1665514697060590,0,0,0,0,0,0,1665514696860756,1665514696860780,1665514697023426,1665514697060590
19,0,3,0,0,1665514697248981,0,0,0,0,0,0,1665514697060609,1665514697060637,1665514697225257,1665514697248982
20,0,3,0,0,1665514697418714,0,0,0,0,0,0,1665514697248993,1665514697249007,1665514697414699,1665514697418714
21,0,3,0,0,1665514697583899,0,0,0,0,0,0,1665514697418728,1665514697418746,1665514697580868,1665514697583899
22,2,3,1,1,1665514697758383,1665514697758410,1665514697765232,1665514697766003,1665514697818172,1665514697818177,1665514697819473,1665514697583915,1665514697583936,1665514697753667,1665514702819562
23,0,4,0,0,1665514702980613,0,0,0,0,0,0,1665514702819649,1665514702819763,1665514702940056,1665514702980613
24,0,4,0,0,1665514703140710,0,0,0,0,0,0,1665514702980625,1665514702980666,1665514703100466,1665514703140710
25,0,4,0,0,1665514703301007,0,0,0,0,0,0,1665514703140722,1665514703140750,1665514703264268,1665514703301007
26,0,4,0,0,1665514703457215,0,0,0,0,0,0,1665514703301019,1665514703301055,1665514703425653,1665514703457215
27,0,4,0,0,1665514703614673,0,0,0,0,0,0,1665514703457229,1665514703457280,1665514703581445,1665514703614673
28,0,4,0,0,1665514703771885,0,0,0,0,0,0,1665514703614687,1665514703614731,1665514703735717,1665514703771885
29,0,4,0,0,1665514703930227,0,0,0,0,0,0,1665514703771898,1665514703771947,1665514703893816,1665514703930228
30,0,4,0,0,1665514704088132,0,0,0,0,0,0,1665514703930239,1665514703930316,1665514704056973,1665514704088132
31,0,4,0,0,1665514704246693,0,0,0,0,0,0,1665514704088142,1665514704088170,1665514704210055,1665514704246694
32,0,4,0,0,1665514704404765,0,0,0,0,0,0,1665514704246704,1665514704246737,1665514704372270,1665514704404765
33,3,4,0,1,1665514704562149,1665514704562170,1665514704569725,1665514704570581,1665514704614344,0,1665514704614361,1665514704404776,1665514704404802,1665514704527828,1665514704614361
34,3,4,1,2,1665514704772959,1665514704772978,0,1665514704774344,1665514704780028,1665514704780034,1665514704782123,1665514704614372,1665514704614420,1665514704742918,1665514709782203
35,0,5,0,0,1665514709918121,0,0,0,0,0,0,1665514709782260,1665514709782472,1665514709898725,1665514709918121
36,0,5,0,0,1665514710046526,0,0,0,0,0,0,1665514709918132,1665514709918163,1665514710020540,1665514710046526
37,0,5,0,0,1665514710208661,0,0,0,0,0,0,1665514710046539,1665514710046568,1665514710153261,1665514710208661
38,0,5,0,0,1665514710351415,0,0,0,0,0,0,1665514710208672,1665514710208702,1665514710311829,1665514710351415
39,0,5,0,0,1665514710484568,0,0,0,0,0,0,1665514710351432,1665514710351793,1665514710477145,1665514710484569
40,0,5,0,0,1665514710614328,0,0,0,0,0,0,1665514710484588,1665514710484804,1665514710610166,1665514710614328
41,0,5,0,0,1665514710751717,0,0,0,0,0,0,1665514710614341,1665514710614846,1665514710738774,1665514710751717
42,0,5,0,0,1665514710888764,0,0,0,0,0,0,1665514710751733,1665514710751815,1665514710876607,1665514710888764
43,0,5,0,0,1665514711020426,0,0,0,0,0,0,1665514710888788,1665514710888834,1665514711011194,1665514711020426
44,0,5,0,0,1665514711146301,0,0,0,0,0,0,1665514711020442,1665514711020495,1665514711116589,1665514711146301
45,4,5,0,1,1665514711274943,1665514711274965,1665514711279658,1665514711281459,1665514711282386,0,1665514711282558,1665514711146313,1665514711146580,1665514711274855,1665514711282558
46,4,5,1,2,1665514711417783,1665514711417802,0,1665514711420576,1665514711427195,1665514711427200,1665514711440295,1665514711282580,1665514711285672,1665514711384473,1665514716440381
47,0,6,0,0,1665514716569068,0,0,0,0,0,0,1665514716440419,1665514716442126,1665514716529949,1665514716569068
48,0,6,0,0,1665514716728392,0,0,0,0,0,0,1665514716569083,1665514716569371,1665514716655195,1665514716728392
49,0,6,0,0,1665514716866108,0,0,0,0,0,0,1665514716728404,1665514716728740,1665514716828118,1665514716866108
50,0,6,0,0,1665514716988727,0,0,0,0,0,0,1665514716866119,1665514716866470,1665514716971482,1665514716988727
51,0,6,0,0,1665514717105634,0,0,0,0,0,0,1665514716988741,1665514716988772,1665514717095406,1665514717105634
52,0,6,0,0,1665514717221636,0,0,0,0,0,0,1665514717105647,1665514717105679,1665514717218488,1665514717221636
53,0,6,0,0,1665514717348107,0,0,0,0,0,0,1665514717221648,1665514717222450,1665514717347626,1665514717348107
54,0,6,0,0,1665514717465057,0,0,0,0,0,0,1665514717348210,1665514717348380,1665514717464543,1665514717465057
55,0,6,0,0,1665514717584603,0,0,0,0,0,0,1665514717465166,1665514717467539,1665514717578793,1665514717584603
