iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,2,0,0,1638914897500871,0,0,0,0,0,0,1638914897351696,1638914897351709,1638914897500860,1638914897500871
2,0,2,0,0,1638914897666180,0,0,0,0,0,0,1638914897500900,1638914897500901,1638914897661698,1638914897666180
3,0,2,0,0,1638914897812738,0,0,0,0,0,0,1638914897666209,1638914897666212,1638914897812726,1638914897812738
4,0,2,0,0,1638914897980929,0,0,0,0,0,0,1638914897812771,1638914897812772,1638914897980919,1638914897980929
5,0,2,0,0,1638914898123625,0,0,0,0,0,0,1638914897980956,1638914897980957,1638914898123614,1638914898123625
6,0,2,0,0,1638914898283463,0,0,0,0,0,0,1638914898123653,1638914898123654,1638914898283452,1638914898283463
7,0,2,0,0,1638914898429205,0,0,0,0,0,0,1638914898283493,1638914898283501,1638914898427218,1638914898429205
8,0,2,0,0,1638914898593161,0,0,0,0,0,0,1638914898429258,1638914898429259,1638914898593151,1638914898593161
9,0,2,0,0,1638914898736237,0,0,0,0,0,0,1638914898593190,1638914898593191,1638914898736227,1638914898736237
10,0,2,0,0,1638914898898571,0,0,0,0,0,0,1638914898736267,1638914898736275,1638914898898558,1638914898898571
