iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,8,0,0,1638876905582166,0,0,0,0,0,0,1638876905393008,1638876905440232,1638876905496305,1638876905582166
2,0,8,0,0,1638876905781068,0,0,0,0,0,0,1638876905582168,1638876905637394,1638876905682003,1638876905781068
3,0,8,0,0,1638876905923017,0,0,0,0,0,0,1638876905781071,1638876905808825,1638876905877669,1638876905923017
4,0,8,0,0,1638876906087115,0,0,0,0,0,0,1638876905923019,1638876905992541,1638876906087049,1638876906087115
5,0,8,0,0,1638876906208822,0,0,0,0,0,0,1638876906087116,1638876906104822,1638876906186948,1638876906208822
6,0,8,0,0,1638876906335474,0,0,0,0,0,0,1638876906208823,1638876906232574,1638876906335341,1638876906335474
7,0,8,0,0,1638876906505019,0,0,0,0,0,0,1638876906335476,1638876906398773,1638876906504954,1638876906505019
8,0,8,0,0,1638876906693560,0,0,0,0,0,0,1638876906505020,1638876906528845,1638876906594598,1638876906693560
9,0,8,0,0,1638876906806485,0,0,0,0,0,0,1638876906693562,1638876906716780,1638876906781181,1638876906806485
10,0,8,0,0,1638876906919154,0,0,0,0,0,0,1638876906806487,1638876906828808,1638876906919059,1638876906919154
11,1,8,-2,1,1638876907079534,1638876907079549,1638876907085684,1638876907086851,1638876907153378,1638876907153379,1638876907209184,1638876906919156,1638876907004719,1638876907079457,1638876907209207
12,0,6,0,0,1638876907352801,0,0,0,0,0,0,1638876907209208,1638876907233196,1638876907308437,1638876907352801
13,0,6,0,0,1638876907494535,0,0,0,0,0,0,1638876907352803,1638876907364076,1638876907494444,1638876907494535
14,0,6,0,0,1638876907643706,0,0,0,0,0,0,1638876907494537,1638876907521013,1638876907643579,1638876907643706
15,0,6,0,0,1638876907824722,0,0,0,0,0,0,1638876907643709,1638876907661466,1638876907738239,1638876907824722
16,0,6,0,0,1638876907965713,0,0,0,0,0,0,1638876907824725,1638876907848889,1638876907965617,1638876907965713
17,0,6,0,0,1638876908136752,0,0,0,0,0,0,1638876907965715,1638876907980830,1638876908136616,1638876908136752
18,0,6,0,0,1638876908288756,0,0,0,0,0,0,1638876908136755,1638876908152769,1638876908231516,1638876908288756
19,0,6,0,0,1638876908468349,0,0,0,0,0,0,1638876908288759,1638876908341096,1638876908468249,1638876908468349
20,0,6,0,0,1638876908656842,0,0,0,0,0,0,1638876908468363,1638876908489082,1638876908569616,1638876908656842
21,0,6,0,0,1638876908794962,0,0,0,0,0,0,1638876908656845,1638876908677276,1638876908756054,1638876908794962
22,2,6,-2,1,1638876908953150,1638876908953157,1638876908956227,1638876908956859,1638876908982117,1638876908982117,1638876908989114,1638876908794965,1638876908804740,1638876908929419,1638876908989131
23,0,4,0,0,1638876909095413,0,0,0,0,0,0,1638876908989132,1638876908989218,1638876909066619,1638876909095413
24,0,4,0,0,1638876909179262,0,0,0,0,0,0,1638876909095416,1638876909095505,1638876909172010,1638876909179262
25,0,4,0,0,1638876909264732,0,0,0,0,0,0,1638876909179265,1638876909179316,1638876909240045,1638876909264732
26,0,4,0,0,1638876909345952,0,0,0,0,0,0,1638876909264735,1638876909264788,1638876909325488,1638876909345952
27,0,4,0,0,1638876909451820,0,0,0,0,0,0,1638876909345953,1638876909369215,1638876909431261,1638876909451820
28,0,4,0,0,1638876909554280,0,0,0,0,0,0,1638876909451823,1638876909473191,1638876909533788,1638876909554280
29,0,4,0,0,1638876909655625,0,0,0,0,0,0,1638876909554282,1638876909576072,1638876909636180,1638876909655625
30,0,4,0,0,1638876909762859,0,0,0,0,0,0,1638876909655629,1638876909681172,1638876909741880,1638876909762859
31,0,4,0,0,1638876909835507,0,0,0,0,0,0,1638876909762861,1638876909769778,1638876909835456,1638876909835507
32,0,4,0,0,1638876909946475,0,0,0,0,0,0,1638876909835508,1638876909857508,1638876909936830,1638876909946475
33,3,4,-2,1,1638876910046563,1638876910046571,1638876910084700,1638876910085251,1638876910135073,1638876910135073,1638876910136192,1638876909946487,1638876909964894,1638876910046483,1638876910136200
34,0,2,0,0,1638876910291195,0,0,0,0,0,0,1638876910136202,1638876910136565,1638876910259695,1638876910291195
35,0,2,0,0,1638876910433774,0,0,0,0,0,0,1638876910291199,1638876910291202,1638876910433765,1638876910433774
36,0,2,0,0,1638876910601698,0,0,0,0,0,0,1638876910433778,1638876910433786,1638876910570053,1638876910601698
37,0,2,0,0,1638876910743159,0,0,0,0,0,0,1638876910601703,1638876910601710,1638876910743149,1638876910743159
38,0,2,0,0,1638876910907059,0,0,0,0,0,0,1638876910743165,1638876910743166,1638876910881458,1638876910907059
39,0,2,0,0,1638876911045644,0,0,0,0,0,0,1638876910907064,1638876910907067,1638876911045638,1638876911045644
40,0,2,0,0,1638876911217904,0,0,0,0,0,0,1638876911045646,1638876911045646,1638876911185135,1638876911217904
41,0,2,0,0,1638876911356823,0,0,0,0,0,0,1638876911217909,1638876911217915,1638876911356816,1638876911356823
42,0,2,0,0,1638876911524136,0,0,0,0,0,0,1638876911356826,1638876911356827,1638876911494200,1638876911524136
43,0,2,0,0,1638876911662519,0,0,0,0,0,0,1638876911524139,1638876911524141,1638876911662509,1638876911662519
44,0,2,0,0,1638876911827744,0,0,0,0,0,0,1638876911662524,1638876911662533,1638876911799736,1638876911827744
45,0,2,0,0,1638876911967773,0,0,0,0,0,0,1638876911827749,1638876911827752,1638876911967766,1638876911967774
46,0,2,0,0,1638876912132838,0,0,0,0,0,0,1638876911967777,1638876911967778,1638876912107311,1638876912132838
47,0,2,0,0,1638876912271408,0,0,0,0,0,0,1638876912132840,1638876912132842,1638876912267193,1638876912271408
48,0,2,0,0,1638876912437222,0,0,0,0,0,0,1638876912271410,1638876912271413,1638876912414152,1638876912437222
49,0,2,0,0,1638876912578067,0,0,0,0,0,0,1638876912437226,1638876912437228,1638876912578061,1638876912578067
50,0,2,0,0,1638876912744509,0,0,0,0,0,0,1638876912578070,1638876912578070,1638876912718746,1638876912744509
51,0,2,0,0,1638876912884833,0,0,0,0,0,0,1638876912744514,1638876912744515,1638876912884826,1638876912884834
52,0,2,0,0,1638876913027240,0,0,0,0,0,0,1638876912884837,1638876912884837,1638876913027230,1638876913027240
53,0,2,0,0,1638876913188176,0,0,0,0,0,0,1638876913027245,1638876913027246,1638876913188167,1638876913188176
54,0,2,0,0,1638876913357791,0,0,0,0,0,0,1638876913188181,1638876913188181,1638876913335921,1638876913357791
55,0,2,0,0,1638876913500173,0,0,0,0,0,0,1638876913357797,1638876913357799,1638876913500158,1638876913500174
56,0,2,0,0,1638876913672162,0,0,0,0,0,0,1638876913500178,1638876913500179,1638876913667933,1638876913672162
57,0,2,0,0,1638876913813676,0,0,0,0,0,0,1638876913672168,1638876913672169,1638876913813669,1638876913813676
58,0,2,0,0,1638876913973929,0,0,0,0,0,0,1638876913813680,1638876913813680,1638876913973923,1638876913973929
59,0,2,0,0,1638876914112297,0,0,0,0,0,0,1638876913973933,1638876913973939,1638876914108394,1638876914112297
60,0,2,0,0,1638876914254189,0,0,0,0,0,0,1638876914112300,1638876914112301,1638876914254180,1638876914254189
61,0,2,0,0,1638876914426045,0,0,0,0,0,0,1638876914254194,1638876914285349,1638876914426036,1638876914426045
62,0,2,0,0,1638876914597309,0,0,0,0,0,0,1638876914426050,1638876914426051,1638876914572017,1638876914597309
63,0,2,0,0,1638876914740824,0,0,0,0,0,0,1638876914597314,1638876914597317,1638876914739833,1638876914740824
64,0,2,0,0,1638876914907502,0,0,0,0,0,0,1638876914740829,1638876914740830,1638876914877156,1638876914907503
65,0,2,0,0,1638876915048028,0,0,0,0,0,0,1638876914907508,1638876914907511,1638876915048018,1638876915048028
66,0,2,0,0,1638876915188383,0,0,0,0,0,0,1638876915048033,1638876915048034,1638876915188375,1638876915188383
67,0,2,0,0,1638876915349104,0,0,0,0,0,0,1638876915188388,1638876915188388,1638876915349099,1638876915349105
68,0,2,0,0,1638876915526049,0,0,0,0,0,0,1638876915349108,1638876915349108,1638876915489712,1638876915526049
69,0,2,0,0,1638876915665553,0,0,0,0,0,0,1638876915526054,1638876915526057,1638876915665544,1638876915665553
70,0,2,0,0,1638876915805114,0,0,0,0,0,0,1638876915665559,1638876915665559,1638876915805109,1638876915805114
