res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
6,1666855670690265,1666855670691491,1666855670880457,1666855670881480,1666855671743746,1666855672328250,1666855678020535,1666855678020535,1666855678047538,1666855678047545,1666855678047613
