res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1638911761021004,1638911761021066,1638911761038354,0,0,1638911761063983,1638911762169871,1638911762169871,1638911762186389,1638911762186396,1638911762186480
