iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,8,0,0,1666793129254808,0,0,0,0,0,0,1666793129198435,1666793129198465,1666793129253641,1666793129254809
2,0,8,0,0,1666793129281095,0,0,0,0,0,0,1666793129254925,1666793129254927,1666793129280965,1666793129281095
3,0,8,0,0,1666793129307300,0,0,0,0,0,0,1666793129281134,1666793129281136,1666793129307170,1666793129307300
4,0,8,0,0,1666793129333515,0,0,0,0,0,0,1666793129307336,1666793129307338,1666793129333354,1666793129333515
5,0,8,0,0,1666793129359718,0,0,0,0,0,0,1666793129333556,1666793129333559,1666793129359618,1666793129359718
6,0,8,0,0,1666793129385947,0,0,0,0,0,0,1666793129359763,1666793129359765,1666793129385809,1666793129385947
7,0,8,0,0,1666793129412202,0,0,0,0,0,0,1666793129385982,1666793129385984,1666793129411983,1666793129412202
8,0,8,0,0,1666793129438659,0,0,0,0,0,0,1666793129412242,1666793129412244,1666793129438269,1666793129438659
9,0,8,0,0,1666793129464874,0,0,0,0,0,0,1666793129438695,1666793129438697,1666793129464748,1666793129464874
10,0,8,0,0,1666793129491109,0,0,0,0,0,0,1666793129464924,1666793129464926,1666793129490948,1666793129491109
11,1,8,0,0,1666793129517470,1666793129517478,1666793130518773,1666793130521913,1666793130522688,0,1666793130522707,1666793129491142,1666793129491143,1666793129517182,1666793130522707
12,0,8,0,0,1666793130561000,0,0,0,0,0,1666793130561001,1666793130522737,1666793130527069,1666793130560056,1666793130561001
13,0,8,8,0,1666793130588076,0,0,0,0,1666793130588110,1666793130676425,1666793130561015,1666793130561016,1666793130587985,1666793130687682
14,0,16,0,0,1666793130746940,0,0,0,0,0,0,1666793130687701,1666793130706053,1666793130730627,1666793130746940
15,0,16,0,0,1666793130792619,0,0,0,0,0,0,1666793130746958,1666793130765757,1666793130792581,1666793130792619
16,0,16,0,0,1666793130837437,0,0,0,0,0,0,1666793130792626,1666793130802608,1666793130828058,1666793130837437
17,0,16,0,0,1666793130883079,0,0,0,0,0,0,1666793130837444,1666793130846158,1666793130870739,1666793130883079
18,0,16,0,0,1666793130925588,0,0,0,0,0,0,1666793130883086,1666793130897757,1666793130919882,1666793130925588
19,0,16,0,0,1666793130978361,0,0,0,0,0,0,1666793130925595,1666793130950046,1666793130975207,1666793130978361
20,0,16,0,0,1666793131027722,0,0,0,0,0,0,1666793130978372,1666793130992781,1666793131017529,1666793131027722
21,0,16,0,0,1666793131077877,0,0,0,0,0,0,1666793131027737,1666793131047516,1666793131071091,1666793131077877
22,0,16,0,0,1666793131118945,0,0,0,0,0,0,1666793131077892,1666793131087453,1666793131114667,1666793131118945
23,0,16,0,0,1666793131164281,0,0,0,0,0,0,1666793131118961,1666793131137733,1666793131157860,1666793131164281
24,2,16,0,0,1666793131218057,1666793131218065,1666793132242092,1666793132243184,1666793132243524,0,1666793132243529,1666793131169204,1666793131188003,1666793131204608,1666793132243529
25,0,16,-8,0,1666793132310058,0,0,0,0,1666793132330743,1666793132332455,1666793132243545,1666793132260335,1666793132283210,1666793132332461
26,0,8,0,0,1666793132358677,0,0,0,0,0,0,1666793132332519,1666793132332522,1666793132358582,1666793132358677
27,0,8,0,0,1666793132388009,0,0,0,0,0,0,1666793132358732,1666793132358734,1666793132385091,1666793132388009
28,0,8,0,0,1666793132416590,0,0,0,0,0,0,1666793132389563,1666793132389567,1666793132415802,1666793132416590
29,0,8,0,0,1666793132444163,0,0,0,0,0,0,1666793132416629,1666793132416631,1666793132443341,1666793132444163
30,0,8,0,0,1666793132471319,0,0,0,0,0,0,1666793132444173,1666793132444174,1666793132470359,1666793132471319
31,0,8,0,0,1666793132498116,0,0,0,0,0,0,1666793132471325,1666793132471326,1666793132497461,1666793132498116
32,0,8,0,0,1666793132524575,0,0,0,0,0,0,1666793132498121,1666793132498123,1666793132524235,1666793132524575
33,0,8,0,0,1666793132551097,0,0,0,0,0,0,1666793132524580,1666793132524581,1666793132551092,1666793132551097
34,0,8,0,0,1666793132577434,0,0,0,0,0,0,1666793132551103,1666793132551106,1666793132577391,1666793132577434
35,0,8,0,0,1666793132603527,0,0,0,0,0,0,1666793132577441,1666793132577442,1666793132603501,1666793132603527
36,3,8,0,0,1666793132629586,1666793132629597,1666793133630934,1666793133632710,1666793133633344,0,1666793133633348,1666793132603533,1666793132603534,1666793132629575,1666793133633348
37,0,8,0,0,1666793133662997,0,0,0,0,0,1666793133662997,1666793133633388,1666793133635052,1666793133661395,1666793133662998
38,0,8,16,0,1666793133691124,0,0,0,0,1666793133691150,1666793133846908,1666793133663010,1666793133663012,1666793133689866,1666793133870119
39,0,24,0,0,1666793134017962,0,0,0,0,0,0,1666793133870141,1666793133975949,1666793133987431,1666793134017963
40,0,24,0,0,1666793134120561,0,0,0,0,0,0,1666793134017985,1666793134058074,1666793134075733,1666793134120561
41,0,24,0,0,1666793134235761,0,0,0,0,0,0,1666793134120584,1666793134178866,1666793134197329,1666793134235761
42,0,24,0,0,1666793134361492,0,0,0,0,0,0,1666793134239103,1666793134294048,1666793134321682,1666793134361493
43,0,24,0,0,1666793134494048,0,0,0,0,0,0,1666793134361514,1666793134426757,1666793134449663,1666793134494048
44,0,24,0,0,1666793134592519,0,0,0,0,0,0,1666793134494066,1666793134540772,1666793134563086,1666793134592519
45,0,24,0,0,1666793134725901,0,0,0,0,0,0,1666793134592530,1666793134674042,1666793134681279,1666793134725902
46,0,24,0,0,1666793134842487,0,0,0,0,0,0,1666793134730042,1666793134786975,1666793134814935,1666793134842487
47,0,24,0,0,1666793134939016,0,0,0,0,0,0,1666793134842503,1666793134906034,1666793134931480,1666793134939016
48,0,24,0,0,1666793135050077,0,0,0,0,0,0,1666793134946046,1666793134976013,1666793134995467,1666793135050077
49,4,24,0,0,1666793135194071,1666793135194081,1666793136222066,1666793136246662,1666793136255807,0,1666793136255812,1666793135050109,1666793135086590,1666793135108148,1666793136255812
50,0,24,-16,0,1666793136391796,0,0,0,0,1666793136425875,1666793136436498,1666793136255830,1666793136310751,1666793136337194,1666793136436511
51,0,8,0,0,1666793136463999,0,0,0,0,0,0,1666793136436524,1666793136436613,1666793136463981,1666793136463999
52,0,8,0,0,1666793136492565,0,0,0,0,0,0,1666793136464017,1666793136464019,1666793136491336,1666793136492565
53,0,8,0,0,1666793136520014,0,0,0,0,0,0,1666793136492616,1666793136492618,1666793136519089,1666793136520014
