iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,64,0,0,1666855638564274,0,0,0,0,0,0,1666855637836320,1666855638272280,1666855638275252,1666855638564274
2,0,64,0,0,1666855639000294,0,0,0,0,0,0,1666855638564300,1666855638695676,1666855638701961,1666855639000294
3,0,64,0,0,1666855639431735,0,0,0,0,0,0,1666855639000316,1666855639200311,1666855639203674,1666855639431735
4,0,64,0,0,1666855639776330,0,0,0,0,0,0,1666855639431754,1666855639651366,1666855639654520,1666855639776330
5,0,64,0,0,1666855640203981,0,0,0,0,0,0,1666855639780594,1666855640000255,1666855640018947,1666855640203981
6,0,64,0,0,1666855640516312,0,0,0,0,0,0,1666855640204203,1666855640331684,1666855640335135,1666855640516312
7,0,64,0,0,1666855640803068,0,0,0,0,0,0,1666855640516334,1666855640682302,1666855640685640,1666855640803068
8,0,64,0,0,1666855641114802,0,0,0,0,0,0,1666855640803089,1666855640960264,1666855640963514,1666855641114802
9,0,64,0,0,1666855641446726,0,0,0,0,0,0,1666855641114822,1666855641255611,1666855641258692,1666855641446726
10,0,64,0,0,1666855641810887,0,0,0,0,0,0,1666855641447122,1666855641617650,1666855641620736,1666855641810887
11,1,64,-8,0,1666855642144180,1666855642144190,1666855643147604,1666855643284242,1666855643288342,1666855643452328,1666855643579323,1666855641810907,1666855642005739,1666855642009321,1666855643607207
12,0,56,0,0,1666855643972074,0,0,0,0,0,0,1666855643607229,1666855643872231,1666855643875907,1666855643972074
13,0,56,0,0,1666855644364285,0,0,0,0,0,0,1666855643984247,1666855644244240,1666855644247820,1666855644364285
14,0,56,0,0,1666855644677162,0,0,0,0,0,0,1666855644376254,1666855644586609,1666855644590086,1666855644677162
15,0,56,0,0,1666855645028940,0,0,0,0,0,0,1666855644677191,1666855644884226,1666855644888046,1666855645028940
16,0,56,0,0,1666855645380252,0,0,0,0,0,0,1666855645028969,1666855645316235,1666855645319828,1666855645380252
17,0,56,0,0,1666855645736254,0,0,0,0,0,0,1666855645380271,1666855645612600,1666855645636749,1666855645736254
18,0,56,0,0,1666855646085679,0,0,0,0,0,0,1666855645752271,1666855645892222,1666855645926079,1666855646085679
19,0,56,0,0,1666855646544304,0,0,0,0,0,0,1666855646085967,1666855646296940,1666855646356600,1666855646544304
20,0,56,0,0,1666855646856298,0,0,0,0,0,0,1666855646544757,1666855646770078,1666855646807807,1666855646856298
21,0,56,0,0,1666855647236307,0,0,0,0,0,0,1666855646856331,1666855647052280,1666855647124526,1666855647236308
