iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,8,0,0,1638891077919397,0,0,0,0,0,0,1638891077678206,1638891077724601,1638891077780607,1638891077919397
2,0,8,0,0,1638891078076772,0,0,0,0,0,0,1638891077931297,1638891077972340,1638891078035480,1638891078076772
3,0,8,0,0,1638891078224024,0,0,0,0,0,0,1638891078076811,1638891078120916,1638891078195891,1638891078224024
4,0,8,0,0,1638891078404641,0,0,0,0,0,0,1638891078238163,1638891078238271,1638891078353029,1638891078404641
5,0,8,0,0,1638891078548595,0,0,0,0,0,0,1638891078404679,1638891078420499,1638891078534535,1638891078548596
6,0,8,0,0,1638891078708688,0,0,0,0,0,0,1638891078548633,1638891078584507,1638891078643605,1638891078708688
7,0,8,0,0,1638891078873180,0,0,0,0,0,0,1638891078708729,1638891078724355,1638891078805956,1638891078873181
8,0,8,0,0,1638891079060848,0,0,0,0,0,0,1638891078873232,1638891078940754,1638891079045293,1638891079060849
9,0,8,0,0,1638891079244945,0,0,0,0,0,0,1638891079060892,1638891079101385,1638891079152751,1638891079244945
10,0,8,0,0,1638891079376835,0,0,0,0,0,0,1638891079244986,1638891079268801,1638891079342653,1638891079376836
11,1,8,-2,1,1638891079570909,1638891079570964,1638891079652730,1638891079745128,1638891079857454,1638891079857457,1638891079940684,1638891079376878,1638891079377089,1638891079464667,1638891079940743
12,0,6,0,0,1638891080134320,0,0,0,0,0,0,1638891079940754,1638891079966286,1638891080059846,1638891080134320
13,0,6,0,0,1638891080299916,0,0,0,0,0,0,1638891080134346,1638891080158529,1638891080251271,1638891080299916
14,0,6,0,0,1638891080481023,0,0,0,0,0,0,1638891080299943,1638891080349126,1638891080433449,1638891080481024
15,0,6,0,0,1638891080667070,0,0,0,0,0,0,1638891080481051,1638891080494445,1638891080570272,1638891080667070
16,0,6,0,0,1638891080790821,0,0,0,0,0,0,1638891080667095,1638891080667624,1638891080744323,1638891080790821
17,0,6,0,0,1638891080998731,0,0,0,0,0,0,1638891080790849,1638891080800638,1638891080881082,1638891080998731
18,0,6,0,0,1638891081134437,0,0,0,0,0,0,1638891080998903,1638891081006694,1638891081093478,1638891081134437
19,0,6,0,0,1638891081300419,0,0,0,0,0,0,1638891081134569,1638891081163642,1638891081214695,1638891081300419
20,0,6,0,0,1638891081431932,0,0,0,0,0,0,1638891081300673,1638891081309783,1638891081395380,1638891081431932
21,0,6,0,0,1638891081605096,0,0,0,0,0,0,1638891081432350,1638891081444868,1638891081547142,1638891081605096
22,2,6,2,1,1638891081754677,1638891081778649,1638891081781792,1638891081816648,1638891082018169,1638891082018171,1638891082042195,1638891081605261,1638891081618985,1638891081754543,1638891082042415
23,0,8,0,0,1638891082239155,0,0,0,0,0,0,1638891082042758,1638891082099644,1638891082169176,1638891082239155
24,0,8,0,0,1638891082429072,0,0,0,0,0,0,1638891082239185,1638891082258956,1638891082360858,1638891082429072
25,0,8,0,0,1638891082614955,0,0,0,0,0,0,1638891082429099,1638891082448746,1638891082522089,1638891082614955
26,0,8,0,0,1638891082817133,0,0,0,0,0,0,1638891082614980,1638891082664936,1638891082780334,1638891082817134
27,0,8,0,0,1638891082989192,0,0,0,0,0,0,1638891082817159,1638891082856646,1638891082938114,1638891082989192
28,0,8,0,0,1638891083188925,0,0,0,0,0,0,1638891082989221,1638891083031906,1638891083091055,1638891083188926
29,0,8,0,0,1638891083362387,0,0,0,0,0,0,1638891083188957,1638891083254465,1638891083362291,1638891083362388
30,0,8,0,0,1638891083555213,0,0,0,0,0,0,1638891083362415,1638891083392625,1638891083502126,1638891083555213
31,0,8,0,0,1638891083768578,0,0,0,0,0,0,1638891083555240,1638891083581249,1638891083663458,1638891083768578
32,0,8,0,0,1638891083898449,0,0,0,0,0,0,1638891083768605,1638891083771315,1638891083881824,1638891083898449
33,3,8,-4,1,1638891084083799,1638891084083843,1638891084086229,1638891084086812,1638891084141625,1638891084141629,1638891084197520,1638891083898477,1638891083951807,1638891084009189,1638891084197576
34,0,4,0,0,1638891084313484,0,0,0,0,0,0,1638891084197585,1638891084197878,1638891084305270,1638891084313484
35,0,4,0,0,1638891084431169,0,0,0,0,0,0,1638891084313522,1638891084329645,1638891084419117,1638891084431170
36,0,4,0,0,1638891084548389,0,0,0,0,0,0,1638891084431198,1638891084441980,1638891084529267,1638891084548389
37,0,4,0,0,1638891084675804,0,0,0,0,0,0,1638891084568821,1638891084568929,1638891084635532,1638891084675805
38,0,4,0,0,1638891084779267,0,0,0,0,0,0,1638891084675834,1638891084676796,1638891084746404,1638891084779267
39,0,4,0,0,1638891084878210,0,0,0,0,0,0,1638891084779321,1638891084779377,1638891084852445,1638891084878210
40,0,4,0,0,1638891084980871,0,0,0,0,0,0,1638891084878238,1638891084879814,1638891084951081,1638891084980871
41,0,4,0,0,1638891085085086,0,0,0,0,0,0,1638891084980897,1638891084984936,1638891085056886,1638891085085087
42,0,4,0,0,1638891085189191,0,0,0,0,0,0,1638891085085116,1638891085089491,1638891085161039,1638891085189191
43,0,4,0,0,1638891085311764,0,0,0,0,0,0,1638891085189224,1638891085196559,1638891085267750,1638891085311764
44,4,4,4,1,1638891085420657,1638891085420680,1638891085427108,1638891085437688,1638891085537464,1638891085537467,1638891085592729,1638891085311803,1638891085311942,1638891085420388,1638891085608783
45,0,8,0,0,1638891085868601,0,0,0,0,0,0,1638891085608797,1638891085692774,1638891085778719,1638891085868601
46,0,8,0,0,1638891086113356,0,0,0,0,0,0,1638891085868628,1638891085944625,1638891086113263,1638891086113356
47,0,8,0,0,1638891086352160,0,0,0,0,0,0,1638891086113383,1638891086232679,1638891086306524,1638891086352160
48,0,8,0,0,1638891086565092,0,0,0,0,0,0,1638891086352187,1638891086352281,1638891086511751,1638891086565092
49,0,8,0,0,1638891086805884,0,0,0,0,0,0,1638891086565118,1638891086608873,1638891086708663,1638891086805884
50,0,8,0,0,1638891087012825,0,0,0,0,0,0,1638891086805911,1638891086805962,1638891086849902,1638891087012825
51,0,8,0,0,1638891087141110,0,0,0,0,0,0,1638891087012875,1638891087012921,1638891087073139,1638891087141111
52,0,8,0,0,1638891087364637,0,0,0,0,0,0,1638891087141144,1638891087187883,1638891087302469,1638891087364637
53,0,8,0,0,1638891087541672,0,0,0,0,0,0,1638891087364663,1638891087458223,1638891087541585,1638891087541672
54,0,8,0,0,1638891087761027,0,0,0,0,0,0,1638891087541698,1638891087604974,1638891087760945,1638891087761027
55,5,8,-6,1,1638891087993062,1638891087993086,1638891088049292,1638891088058732,1638891088153518,1638891088153521,1638891088156018,1638891087761053,1638891087816857,1638891087975982,1638891088156138
