iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,16,0,0,1665560870631860,0,0,0,0,0,0,1665560870341051,1665560870382364,1665560870500882,1665560870631861
2,0,16,0,0,1665560870859667,0,0,0,0,0,0,1665560870634507,1665560870659302,1665560870790795,1665560870859667
3,0,16,0,0,1665560871209432,0,0,0,0,0,0,1665560870859685,1665560870935536,1665560871057089,1665560871209432
4,0,16,0,0,1665560871640497,0,0,0,0,0,0,1665560871209446,1665560871271365,1665560871404416,1665560871640497
5,0,16,0,0,1665560871979560,0,0,0,0,0,0,1665560871640778,1665560871707711,1665560871830147,1665560871979560
6,0,16,0,0,1665560872254789,0,0,0,0,0,0,1665560871979574,1665560872039927,1665560872166757,1665560872254790
7,0,16,0,0,1665560872474569,0,0,0,0,0,0,1665560872254807,1665560872330243,1665560872473957,1665560872474569
8,0,16,0,0,1665560872740637,0,0,0,0,0,0,1665560872474583,1665560872573572,1665560872740374,1665560872740637
9,0,16,0,0,1665560873075121,0,0,0,0,0,0,1665560872740653,1665560872813412,1665560872921211,1665560873075121
10,0,16,0,0,1665560873335884,0,0,0,0,0,0,1665560873075155,1665560873143423,1665560873298046,1665560873335884
11,1,16,-4,1,1665560873556657,1665560873556705,1665560873571504,1665560873599933,1665560873748877,1665560873748886,1665560873816452,1665560873335916,1665560873387572,1665560873556451,1665560873825615
12,0,12,0,0,1665560874145503,0,0,0,0,0,0,1665560873834030,1665560873874884,1665560874011004,1665560874145503
13,0,12,0,0,1665560874407551,0,0,0,0,0,0,1665560874167483,1665560874184129,1665560874336607,1665560874407551
14,0,12,0,0,1665560874751737,0,0,0,0,0,0,1665560874407620,1665560874451680,1665560874608355,1665560874751737
15,0,12,0,0,1665560875078121,0,0,0,0,0,0,1665560874751886,1665560874819416,1665560875033184,1665560875078121
16,0,12,0,0,1665560875416920,0,0,0,0,0,0,1665560875078329,1665560875098446,1665560875344704,1665560875416920
17,0,12,0,0,1665560875763605,0,0,0,0,0,0,1665560875416942,1665560875498351,1665560875668918,1665560875763605
18,0,12,0,0,1665560876092916,0,0,0,0,0,0,1665560875770500,1665560875813811,1665560875996674,1665560876092916
19,0,12,0,0,1665560876406477,0,0,0,0,0,0,1665560876093381,1665560876176014,1665560876393284,1665560876406477
20,0,12,0,0,1665560876713419,0,0,0,0,0,0,1665560876406595,1665560876463751,1665560876707676,1665560876713419
21,0,12,0,0,1665560877051133,0,0,0,0,0,0,1665560876713506,1665560876751748,1665560876957949,1665560877051133
22,2,12,-4,1,1665560877348889,1665560877349740,1665560877353836,1665560877384155,1665560877519910,1665560877519919,1665560877561950,1665560877051402,1665560877091339,1665560877292702,1665560877602000
23,0,8,0,0,1665560877845927,0,0,0,0,0,0,1665560877602030,1665560877627553,1665560877825992,1665560877845927
24,0,8,0,0,1665560878096542,0,0,0,0,0,0,1665560877845941,1665560877875331,1665560878094786,1665560878096542
25,0,8,0,0,1665560878330047,0,0,0,0,0,0,1665560878096554,1665560878148312,1665560878305824,1665560878330047
26,0,8,0,0,1665560878639311,0,0,0,0,0,0,1665560878330076,1665560878359284,1665560878518056,1665560878639311
27,0,8,0,0,1665560878906144,0,0,0,0,0,0,1665560878639321,1665560878695411,1665560878831199,1665560878906144
28,0,8,0,0,1665560879092376,0,0,0,0,0,0,1665560878906158,1665560878920794,1665560879069784,1665560879092376
29,0,8,0,0,1665560879344970,0,0,0,0,0,0,1665560879092387,1665560879115573,1665560879344900,1665560879344970
30,0,8,0,0,1665560879586201,0,0,0,0,0,0,1665560879344989,1665560879357748,1665560879459382,1665560879586201
31,0,8,0,0,1665560879814230,0,0,0,0,0,0,1665560879586265,1665560879600116,1665560879681313,1665560879814230
32,0,8,0,0,1665560880005353,0,0,0,0,0,0,1665560879814244,1665560879819406,1665560879901758,1665560880005353
33,3,8,-4,1,1665560880231320,1665560880231350,1665560880238438,1665560880251813,1665560880305301,1665560880305311,1665560880314650,1665560880005364,1665560880026637,1665560880178104,1665560880314765
34,0,4,0,0,1665560880613132,0,0,0,0,0,0,1665560880314779,1665560880315500,1665560880521112,1665560880613132
35,0,4,0,0,1665560880922644,0,0,0,0,0,0,1665560880613149,1665560880613335,1665560880780296,1665560880922644
36,0,4,0,0,1665560881237613,0,0,0,0,0,0,1665560880922661,1665560880924129,1665560881114571,1665560881237613
37,0,4,0,0,1665560881551320,0,0,0,0,0,0,1665560881237623,1665560881238232,1665560881399284,1665560881551320
38,0,4,0,0,1665560881880634,0,0,0,0,0,0,1665560881551332,1665560881571320,1665560881880571,1665560881880634
39,0,4,0,0,1665560882095294,0,0,0,0,0,0,1665560881880645,1665560881881355,1665560882070040,1665560882095294
40,0,4,0,0,1665560882327687,0,0,0,0,0,0,1665560882095311,1665560882095641,1665560882261955,1665560882327687
41,0,4,0,0,1665560882646139,0,0,0,0,0,0,1665560882327700,1665560882327967,1665560882489968,1665560882646139
42,0,4,0,0,1665560882894493,0,0,0,0,0,0,1665560882646151,1665560882648344,1665560882809233,1665560882894493
43,0,4,0,0,1665560883137402,0,0,0,0,0,0,1665560882894508,1665560882896895,1665560883057640,1665560883137403
44,0,4,0,0,1665560883448932,0,0,0,0,0,0,1665560883137415,1665560883139343,1665560883304493,1665560883448932
45,0,4,0,0,1665560883721563,0,0,0,0,0,0,1665560883448942,1665560883449399,1665560883617643,1665560883721563
46,0,4,0,0,1665560883999325,0,0,0,0,0,0,1665560883721575,1665560883721878,1665560883892952,1665560883999325
47,0,4,0,0,1665560884325051,0,0,0,0,0,0,1665560883999343,1665560884019693,1665560884205955,1665560884325052
48,0,4,0,0,1665560884614144,0,0,0,0,0,0,1665560884325066,1665560884327445,1665560884531199,1665560884614144
49,0,4,0,0,1665560884830762,0,0,0,0,0,0,1665560884614159,1665560884614205,1665560884781673,1665560884830762
50,0,4,0,0,1665560885044240,0,0,0,0,0,0,1665560884830779,1665560884837069,1665560885001240,1665560885044240
51,0,4,0,0,1665560885274808,0,0,0,0,0,0,1665560885044259,1665560885044304,1665560885225607,1665560885274808
52,0,4,0,0,1665560885582962,0,0,0,0,0,0,1665560885274824,1665560885274867,1665560885582890,1665560885582962
53,0,4,0,0,1665560885834597,0,0,0,0,0,0,1665560885582975,1665560885583016,1665560885820079,1665560885834597
54,0,4,0,0,1665560886079481,0,0,0,0,0,0,1665560885834621,1665560885834674,1665560886030816,1665560886079481
55,0,4,0,0,1665560886343746,0,0,0,0,0,0,1665560886079492,1665560886079516,1665560886314920,1665560886343746
56,0,4,0,0,1665560886616874,0,0,0,0,0,0,1665560886343767,1665560886343815,1665560886616783,1665560886616875
57,0,4,0,0,1665560886944643,0,0,0,0,0,0,1665560886616890,1665560886631357,1665560886944555,1665560886944643
58,0,4,0,0,1665560887242235,0,0,0,0,0,0,1665560886944657,1665560886944703,1665560887242111,1665560887242235
59,0,4,0,0,1665560887587403,0,0,0,0,0,0,1665560887242251,1665560887247899,1665560887402839,1665560887587403
60,0,4,0,0,1665560887937891,0,0,0,0,0,0,1665560887587437,1665560887623501,1665560887861488,1665560887937891
61,0,4,0,0,1665560888164553,0,0,0,0,0,0,1665560887938037,1665560887940494,1665560888099684,1665560888164553
62,0,4,0,0,1665560888361080,0,0,0,0,0,0,1665560888164586,1665560888164942,1665560888329391,1665560888361080
63,0,4,0,0,1665560888587435,0,0,0,0,0,0,1665560888361095,1665560888361119,1665560888521945,1665560888587435
64,0,4,0,0,1665560888811071,0,0,0,0,0,0,1665560888587451,1665560888587477,1665560888747177,1665560888811071
65,0,4,0,0,1665560889024813,0,0,0,0,0,0,1665560888811139,1665560888811417,1665560888972816,1665560889024813
66,0,4,0,0,1665560889279067,0,0,0,0,0,0,1665560889024830,1665560889027340,1665560889191426,1665560889279067
67,0,4,0,0,1665560889504015,0,0,0,0,0,0,1665560889279166,1665560889279468,1665560889441308,1665560889504015
68,0,4,0,0,1665560889711688,0,0,0,0,0,0,1665560889504032,1665560889506932,1665560889711622,1665560889711688
69,0,4,0,0,1665560890011885,0,0,0,0,0,0,1665560889711703,1665560889716032,1665560889929026,1665560890011885
70,0,4,0,0,1665560890277962,0,0,0,0,0,0,1665560890011944,1665560890012033,1665560890192874,1665560890277962
71,0,4,0,0,1665560890557369,0,0,0,0,0,0,1665560890278043,1665560890278323,1665560890470977,1665560890557369
72,0,4,0,0,1665560890769023,0,0,0,0,0,0,1665560890557386,1665560890557438,1665560890742330,1665560890769023
73,0,4,0,0,1665560891045382,0,0,0,0,0,0,1665560890769040,1665560890774569,1665560890954493,1665560891045382
74,0,4,0,0,1665560891327760,0,0,0,0,0,0,1665560891045401,1665560891048628,1665560891228963,1665560891327760
75,0,4,0,0,1665560891649507,0,0,0,0,0,0,1665560891327775,1665560891341343,1665560891514935,1665560891649507
76,0,4,0,0,1665560891942188,0,0,0,0,0,0,1665560891649584,1665560891651204,1665560891826379,1665560891942188
