iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,2,0,0,1665560211013605,0,0,0,0,0,0,1665560210703542,1665560210703570,1665560211013531,1665560211013605
2,0,2,0,0,1665560211319532,0,0,0,0,0,0,1665560211013618,1665560211013632,1665560211319482,1665560211319533
3,0,2,0,0,1665560211629810,0,0,0,0,0,0,1665560211319541,1665560211319558,1665560211629759,1665560211629810
4,0,2,0,0,1665560211935172,0,0,0,0,0,0,1665560211629818,1665560211629835,1665560211935110,1665560211935173
5,0,2,0,0,1665560212241219,0,0,0,0,0,0,1665560211935191,1665560211935254,1665560212241120,1665560212241219
6,0,2,0,0,1665560212547322,0,0,0,0,0,0,1665560212241225,1665560212241256,1665560212547273,1665560212547322
7,0,2,0,0,1665560212852310,0,0,0,0,0,0,1665560212547338,1665560212547356,1665560212852261,1665560212852310
8,0,2,0,0,1665560213158353,0,0,0,0,0,0,1665560212852319,1665560212852352,1665560213158312,1665560213158353
9,0,2,0,0,1665560213465104,0,0,0,0,0,0,1665560213158364,1665560213158385,1665560213465058,1665560213465104
10,0,2,0,0,1665560213771235,0,0,0,0,0,0,1665560213465116,1665560213465129,1665560213771168,1665560213771235
11,1,2,0,1,1665560214077040,1665560214077077,1665560214080735,1665560214082030,1665560214086548,0,1665560214086703,1665560213771262,1665560213771285,1665560214077002,1665560214086704
12,1,2,4,2,1665560214415589,1665560214415606,0,1665560214415996,1665560214421601,1665560214421608,1665560214491711,1665560214086821,1665560214086955,1665560214415525,1665560214491726
13,0,6,0,0,1665560214769533,0,0,0,0,0,0,1665560214491747,1665560214507773,1665560214769122,1665560214769534
14,0,6,0,0,1665560215040303,0,0,0,0,0,0,1665560214769543,1665560214785122,1665560215040213,1665560215040303
15,0,6,0,0,1665560215256604,0,0,0,0,0,0,1665560215040315,1665560215051648,1665560215256120,1665560215256604
16,0,6,0,0,1665560215466687,0,0,0,0,0,0,1665560215256616,1665560215275350,1665560215390566,1665560215466687
17,0,6,0,0,1665560215675322,0,0,0,0,0,0,1665560215466703,1665560215483357,1665560215601867,1665560215675322
18,0,6,0,0,1665560215897901,0,0,0,0,0,0,1665560215675334,1665560215695366,1665560215896515,1665560215897902
19,0,6,0,0,1665560216115616,0,0,0,0,0,0,1665560215898065,1665560215903505,1665560216101622,1665560216115617
20,0,6,0,0,1665560216289810,0,0,0,0,0,0,1665560216115626,1665560216122658,1665560216287913,1665560216289811
21,0,6,0,0,1665560216475336,0,0,0,0,0,0,1665560216289821,1665560216294485,1665560216434457,1665560216475336
22,0,6,0,0,1665560216676129,0,0,0,0,0,0,1665560216475348,1665560216481519,1665560216602993,1665560216676129
23,2,6,-4,1,1665560216816002,1665560216816023,1665560216819339,1665560216823293,1665560216834082,1665560216834085,1665560216840286,1665560216676145,1665560216677227,1665560216800193,1665560216840293
24,0,2,0,0,1665560217149592,0,0,0,0,0,0,1665560216840312,1665560216840328,1665560217093683,1665560217149592
25,0,2,0,0,1665560217461738,0,0,0,0,0,0,1665560217149608,1665560217149631,1665560217390986,1665560217461739
26,0,2,0,0,1665560217772104,0,0,0,0,0,0,1665560217461752,1665560217461774,1665560217708364,1665560217772104
27,0,2,0,0,1665560218082199,0,0,0,0,0,0,1665560217772117,1665560217772134,1665560218019865,1665560218082199
28,0,2,0,0,1665560218393379,0,0,0,0,0,0,1665560218082210,1665560218082221,1665560218320454,1665560218393380
29,0,2,0,0,1665560218703457,0,0,0,0,0,0,1665560218393396,1665560218393417,1665560218636086,1665560218703457
30,0,2,0,0,1665560219014201,0,0,0,0,0,0,1665560218703470,1665560218703488,1665560218940686,1665560219014202
31,0,2,0,0,1665560219324799,0,0,0,0,0,0,1665560219014212,1665560219014229,1665560219254455,1665560219324799
32,0,2,0,0,1665560219634475,0,0,0,0,0,0,1665560219324812,1665560219324828,1665560219566528,1665560219634476
33,0,2,0,0,1665560219945293,0,0,0,0,0,0,1665560219634487,1665560219634498,1665560219873374,1665560219945293
34,3,2,0,1,1665560220257625,1665560220257647,1665560220260381,1665560220262990,1665560220263595,0,1665560220263602,1665560219945304,1665560219945315,1665560220187863,1665560220263603
35,3,2,0,2,1665560220574757,1665560220574774,0,1665560220575255,1665560220575537,0,1665560220575546,1665560220263613,1665560220263736,1665560220549606,1665560220575546
36,3,2,0,2,1665560220884996,1665560220885017,0,1665560220885528,1665560220885862,0,1665560220885869,1665560220575556,1665560220575581,1665560220832668,1665560220885869
37,3,2,0,2,1665560221195073,1665560221195095,0,1665560221195560,1665560221195813,0,1665560221195819,1665560220885880,1665560220886083,1665560221139440,1665560221195819
38,3,2,0,2,1665560221506264,1665560221506286,0,1665560221506775,1665560221507000,0,1665560221507007,1665560221195829,1665560221195849,1665560221479253,1665560221507007
39,3,2,0,2,1665560221816926,1665560221816945,0,1665560221817570,1665560221818396,0,1665560221818409,1665560221507023,1665560221507045,1665560221774869,1665560221818409
40,3,2,0,2,1665560222127682,1665560222127701,0,1665560222128117,1665560222128350,0,1665560222128357,1665560221818422,1665560221818530,1665560222067725,1665560222128357
41,3,2,0,2,1665560222440321,1665560222440342,0,1665560222440764,1665560222440989,0,1665560222440997,1665560222128367,1665560222128387,1665560222382994,1665560222440997
42,3,2,0,2,1665560222756635,1665560222756653,0,1665560222757297,1665560222757555,0,1665560222757564,1665560222441014,1665560222441050,1665560222756578,1665560222757564
43,3,2,0,2,1665560223067109,1665560223067221,0,1665560223067876,1665560223068309,0,1665560223068483,1665560222757576,1665560222757598,1665560223018775,1665560223068483
44,3,2,0,2,1665560223380689,1665560223380709,0,1665560223381136,1665560223381404,0,1665560223381412,1665560223068622,1665560223068651,1665560223315252,1665560223381412
45,3,2,0,2,1665560223702671,1665560223702693,0,1665560223703139,1665560223703418,0,1665560223703424,1665560223381423,1665560223381450,1665560223633534,1665560223703424
46,3,2,0,2,1665560224012143,1665560224012166,0,1665560224012612,1665560224012834,0,1665560224012842,1665560223703436,1665560223703450,1665560224011615,1665560224012842
47,3,2,0,2,1665560224328101,1665560224328124,0,1665560224328509,1665560224328751,0,1665560224328756,1665560224012855,1665560224012888,1665560224320742,1665560224328756
48,3,2,0,2,1665560224639035,1665560224639058,0,1665560224639485,1665560224639741,0,1665560224639748,1665560224328772,1665560224328826,1665560224635730,1665560224639748
49,3,2,0,2,1665560224949253,1665560224949281,0,1665560224949729,1665560224950030,0,1665560224950052,1665560224639792,1665560224639813,1665560224945108,1665560224950053
50,3,2,0,2,1665560225269331,1665560225269351,0,1665560225269772,1665560225270037,0,1665560225270047,1665560224950073,1665560224950092,1665560225198609,1665560225270047
51,3,2,0,2,1665560225578961,1665560225578987,0,1665560225581083,1665560225581465,0,1665560225581476,1665560225270060,1665560225270084,1665560225512762,1665560225581476
