iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,16,0,0,1665561025451333,0,0,0,0,0,0,1665561025171339,1665561025233447,1665561025356258,1665561025451334
2,0,16,0,0,1665561025747909,0,0,0,0,0,0,1665561025465763,1665561025499416,1665561025661971,1665561025747909
3,0,16,0,0,1665561026081431,0,0,0,0,0,0,1665561025747925,1665561025792544,1665561025922343,1665561026081431
4,0,16,0,0,1665561026368785,0,0,0,0,0,0,1665561026081455,1665561026131728,1665561026232103,1665561026368785
5,0,16,0,0,1665561026671476,0,0,0,0,0,0,1665561026368802,1665561026420590,1665561026574685,1665561026671476
6,0,16,0,0,1665561026960496,0,0,0,0,0,0,1665561026671489,1665561026727424,1665561026856567,1665561026960497
7,0,16,0,0,1665561027219658,0,0,0,0,0,0,1665561026960644,1665561027020682,1665561027129823,1665561027219659
8,0,16,0,0,1665561027525919,0,0,0,0,0,0,1665561027219689,1665561027257583,1665561027440046,1665561027525919
9,0,16,0,0,1665561027801919,0,0,0,0,0,0,1665561027525939,1665561027595459,1665561027641985,1665561027801920
10,0,16,0,0,1665561028075358,0,0,0,0,0,0,1665561027801934,1665561027895578,1665561028069495,1665561028075358
11,1,16,-8,1,1665561028280044,1665561028280121,1665561028284453,1665561028303884,1665561028460482,1665561028460509,1665561028477433,1665561028075479,1665561028117536,1665561028214417,1665561028486281
12,0,8,0,0,1665561028783618,0,0,0,0,0,0,1665561028486620,1665561028510569,1665561028595281,1665561028783618
13,0,8,0,0,1665561029014430,0,0,0,0,0,0,1665561028783633,1665561028808284,1665561028966933,1665561029014430
14,0,8,0,0,1665561029219330,0,0,0,0,0,0,1665561029014439,1665561029037512,1665561029209041,1665561029219330
15,0,8,0,0,1665561029457283,0,0,0,0,0,0,1665561029219353,1665561029262259,1665561029451809,1665561029457283
16,0,8,0,0,1665561029682268,0,0,0,0,0,0,1665561029457298,1665561029482063,1665561029594996,1665561029682268
17,0,8,0,0,1665561029899313,0,0,0,0,0,0,1665561029682278,1665561029690002,1665561029838076,1665561029899313
18,0,8,0,0,1665561030147291,0,0,0,0,0,0,1665561029899331,1665561029923393,1665561030072957,1665561030147292
19,0,8,0,0,1665561030392104,0,0,0,0,0,0,1665561030147302,1665561030179347,1665561030332099,1665561030392105
20,0,8,0,0,1665561030603323,0,0,0,0,0,0,1665561030407257,1665561030408176,1665561030571277,1665561030603324
21,0,8,0,0,1665561030854252,0,0,0,0,0,0,1665561030603353,1665561030639310,1665561030854171,1665561030854252
22,2,8,0,1,1665561031139294,1665561031139313,1665561031142874,1665561031161385,1665561031170178,0,1665561031170219,1665561030854297,1665561030887287,1665561031105105,1665561031170219
23,2,8,8,2,1665561031443414,1665561031443450,0,1665561031471432,1665561031557448,1665561031557457,1665561031676131,1665561031170238,1665561031213593,1665561031424588,1665561031702045
24,0,16,0,0,1665561031950785,0,0,0,0,0,0,1665561031702076,1665561031770657,1665561031922683,1665561031950785
25,0,16,0,0,1665561032200628,0,0,0,0,0,0,1665561031950822,1665561032000774,1665561032121596,1665561032200628
26,0,16,0,0,1665561032507761,0,0,0,0,0,0,1665561032201131,1665561032300915,1665561032427502,1665561032507761
27,0,16,0,0,1665561032854420,0,0,0,0,0,0,1665561032507798,1665561032582063,1665561032725046,1665561032854420
28,0,16,0,0,1665561033138209,0,0,0,0,0,0,1665561032854445,1665561032918680,1665561033076170,1665561033138209
29,0,16,0,0,1665561033450949,0,0,0,0,0,0,1665561033138335,1665561033210925,1665561033364829,1665561033450949
30,0,16,0,0,1665561033767529,0,0,0,0,0,0,1665561033452733,1665561033515580,1665561033710317,1665561033767529
31,0,16,0,0,1665561034075471,0,0,0,0,0,0,1665561033767561,1665561033859776,1665561033984644,1665561034075471
32,0,16,0,0,1665561034373839,0,0,0,0,0,0,1665561034075701,1665561034138589,1665561034267307,1665561034373839
33,0,16,0,0,1665561034643483,0,0,0,0,0,0,1665561034374182,1665561034447550,1665561034560392,1665561034643483
34,0,16,0,0,1665561034863696,0,0,0,0,0,0,1665561034643505,1665561034699414,1665561034841097,1665561034863697
35,0,16,0,0,1665561035233757,0,0,0,0,0,0,1665561034863768,1665561034923748,1665561035036705,1665561035233757
36,0,16,0,0,1665561035537182,0,0,0,0,0,0,1665561035233798,1665561035315382,1665561035467764,1665561035537182
37,0,16,0,0,1665561035811811,0,0,0,0,0,0,1665561035537205,1665561035630032,1665561035806618,1665561035811812
38,0,16,0,0,1665561036016901,0,0,0,0,0,0,1665561035811917,1665561035871397,1665561036016693,1665561036016901
39,0,16,0,0,1665561036278150,0,0,0,0,0,0,1665561036016917,1665561036097144,1665561036257422,1665561036278150
40,0,16,0,0,1665561036543519,0,0,0,0,0,0,1665561036278322,1665561036313714,1665561036433305,1665561036543519
41,0,16,0,0,1665561036786194,0,0,0,0,0,0,1665561036543537,1665561036595561,1665561036785984,1665561036786194
42,0,16,0,0,1665561037079647,0,0,0,0,0,0,1665561036786205,1665561036866924,1665561037000268,1665561037079647
43,0,16,0,0,1665561037344453,0,0,0,0,0,0,1665561037079690,1665561037127043,1665561037271736,1665561037344453
44,0,16,0,0,1665561037616424,0,0,0,0,0,0,1665561037344487,1665561037406974,1665561037560726,1665561037616424
45,0,16,0,0,1665561037987435,0,0,0,0,0,0,1665561037616473,1665561037702024,1665561037867232,1665561037987435
46,0,16,0,0,1665561038224707,0,0,0,0,0,0,1665561037987451,1665561038035710,1665561038224430,1665561038224707
47,0,16,0,0,1665561038533753,0,0,0,0,0,0,1665561038224725,1665561038277534,1665561038447478,1665561038533754
48,0,16,0,0,1665561038797708,0,0,0,0,0,0,1665561038533777,1665561038573067,1665561038702941,1665561038797708
49,0,16,0,0,1665561039067486,0,0,0,0,0,0,1665561038797730,1665561038827437,1665561038956895,1665561039067486
50,0,16,0,0,1665561039353232,0,0,0,0,0,0,1665561039067519,1665561039135660,1665561039285877,1665561039353232
51,0,16,0,0,1665561039617556,0,0,0,0,0,0,1665561039353263,1665561039391582,1665561039567776,1665561039617556
52,0,16,0,0,1665561039857638,0,0,0,0,0,0,1665561039617574,1665561039679519,1665561039829372,1665561039857638
53,0,16,0,0,1665561040187555,0,0,0,0,0,0,1665561039857682,1665561039923590,1665561040059913,1665561040187555
54,0,16,0,0,1665561040487657,0,0,0,0,0,0,1665561040187576,1665561040255339,1665561040384018,1665561040487657
55,0,16,0,0,1665561040707643,0,0,0,0,0,0,1665561040487676,1665561040531381,1665561040676724,1665561040707643
56,0,16,0,0,1665561040967285,0,0,0,0,0,0,1665561040707910,1665561040750906,1665561040878819,1665561040967285
57,0,16,0,0,1665561041257942,0,0,0,0,0,0,1665561040967310,1665561041022872,1665561041066189,1665561041257942
58,0,16,0,0,1665561041579815,0,0,0,0,0,0,1665561041257965,1665561041391394,1665561041448682,1665561041579815
59,0,16,0,0,1665561041841971,0,0,0,0,0,0,1665561041580125,1665561041668363,1665561041781121,1665561041841971
60,0,16,0,0,1665561042144340,0,0,0,0,0,0,1665561041842269,1665561041920452,1665561041968283,1665561042144341
61,0,16,0,0,1665561042434419,0,0,0,0,0,0,1665561042144394,1665561042219561,1665561042403699,1665561042434419
62,0,16,0,0,1665561042722158,0,0,0,0,0,0,1665561042434449,1665561042555365,1665561042721917,1665561042722158
63,0,16,0,0,1665561043067421,0,0,0,0,0,0,1665561042722179,1665561042827759,1665561042925117,1665561043067421
64,0,16,0,0,1665561043299512,0,0,0,0,0,0,1665561043067442,1665561043115861,1665561043216954,1665561043299512
65,0,16,0,0,1665561043564471,0,0,0,0,0,0,1665561043299597,1665561043371082,1665561043523694,1665561043564471
66,0,16,0,0,1665561043857487,0,0,0,0,0,0,1665561043564492,1665561043631466,1665561043781986,1665561043857487
67,0,16,0,0,1665561044166963,0,0,0,0,0,0,1665561043857517,1665561043914047,1665561043991912,1665561044166963
68,0,16,0,0,1665561044485507,0,0,0,0,0,0,1665561044166992,1665561044218222,1665561044293769,1665561044485507
69,0,16,0,0,1665561044811637,0,0,0,0,0,0,1665561044485524,1665561044535452,1665561044660087,1665561044811637
70,0,16,0,0,1665561045099581,0,0,0,0,0,0,1665561044811655,1665561044851850,1665561044945862,1665561045099581
71,0,16,0,0,1665561045383665,0,0,0,0,0,0,1665561045099620,1665561045171025,1665561045269975,1665561045383665
72,0,16,0,0,1665561045626173,0,0,0,0,0,0,1665561045383721,1665561045435505,1665561045578745,1665561045626173
73,0,16,0,0,1665561045911532,0,0,0,0,0,0,1665561045626203,1665561045687021,1665561045836703,1665561045911532
74,0,16,0,0,1665561046107590,0,0,0,0,0,0,1665561045911548,1665561045962811,1665561046097718,1665561046107590
75,0,16,0,0,1665561046439676,0,0,0,0,0,0,1665561046107621,1665561046285711,1665561046402625,1665561046439676
76,0,16,0,0,1665561046734435,0,0,0,0,0,0,1665561046439707,1665561046530904,1665561046661211,1665561046734435
77,0,16,0,0,1665561046954552,0,0,0,0,0,0,1665561046734451,1665561046791759,1665561046941268,1665561046954552
78,0,16,0,0,1665561047205251,0,0,0,0,0,0,1665561046954571,1665561047018454,1665561047159394,1665561047205252
79,0,16,0,0,1665561047505197,0,0,0,0,0,0,1665561047205473,1665561047273076,1665561047357665,1665561047505197
80,0,16,0,0,1665561047796113,0,0,0,0,0,0,1665561047505308,1665561047553623,1665561047664287,1665561047796113
81,0,16,0,0,1665561048059972,0,0,0,0,0,0,1665561047796139,1665561047855591,1665561048022793,1665561048059972
82,0,16,0,0,1665561048426115,0,0,0,0,0,0,1665561048060234,1665561048164464,1665561048294262,1665561048426115
83,0,16,0,0,1665561048655740,0,0,0,0,0,0,1665561048426136,1665561048490722,1665561048637042,1665561048655740
84,0,16,0,0,1665561048881090,0,0,0,0,0,0,1665561048655759,1665561048699407,1665561048823672,1665561048881090
