res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1638911761022459,1638911761022487,1638911761039857,0,0,1638911761066405,1638911762169855,1638911762169856,1638911762171421,1638911762171427,1638911762171631
