iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,12,0,0,1637671273057619,0,0,0,0,0,0,1637671272699610,1637671272943408,1637671273009559,1637671273057619
2,0,12,0,0,1637671273337494,0,0,0,0,0,0,1637671273057641,1637671273200002,1637671273320673,1637671273337494
3,0,12,0,0,1637671273728109,0,0,0,0,0,0,1637671273337512,1637671273467533,1637671273611273,1637671273728109
4,0,12,0,0,1637671274175405,0,0,0,0,0,0,1637671273728127,1637671273842061,1637671273884988,1637671274175405
5,0,12,0,0,1637671274499732,0,0,0,0,0,0,1637671274175427,1637671274191743,1637671274260998,1637671274499732
6,0,12,0,0,1637671274744452,0,0,0,0,0,0,1637671274499749,1637671274541133,1637671274583711,1637671274744452
7,0,12,0,0,1637671275004243,0,0,0,0,0,0,1637671274744465,1637671274791386,1637671274889471,1637671275004243
8,0,12,0,0,1637671275232888,0,0,0,0,0,0,1637671275004275,1637671275022734,1637671275102234,1637671275232889
9,0,12,0,0,1637671275679714,0,0,0,0,0,0,1637671275301033,1637671275515525,1637671275558193,1637671275679714
10,0,12,0,0,1637671275947937,0,0,0,0,0,0,1637671275679744,1637671275679922,1637671275813090,1637671275947937
11,1,12,2,1,1637671276294006,1637671276294024,1637671276305373,1637671276307564,1637671276649422,1637671276649425,1637671276811554,1637671275948115,1637671276066751,1637671276131193,1637671276818960
12,0,14,0,0,1637671277375285,0,0,0,0,0,0,1637671276818980,1637671277067246,1637671277144763,1637671277375285
13,0,14,0,0,1637671277888601,0,0,0,0,0,0,1637671277375316,1637671277563322,1637671277689824,1637671277888601
14,0,14,0,0,1637671278208179,0,0,0,0,0,0,1637671277888635,1637671277952804,1637671278038179,1637671278208179
15,0,14,0,0,1637671278759196,0,0,0,0,0,0,1637671278208199,1637671278474689,1637671278592553,1637671278759196
16,0,14,0,0,1637671279234359,0,0,0,0,0,0,1637671278759220,1637671278870156,1637671278962596,1637671279234359
17,0,14,0,0,1637671279499302,0,0,0,0,0,0,1637671279234399,1637671279275438,1637671279380831,1637671279499302
18,0,14,0,0,1637671279943156,0,0,0,0,0,0,1637671279499316,1637671279779712,1637671279825239,1637671279943156
19,0,14,0,0,1637671280287356,0,0,0,0,0,0,1637671279943181,1637671280090496,1637671280183048,1637671280287356
20,0,14,0,0,1637671280699865,0,0,0,0,0,0,1637671280287423,1637671280455937,1637671280557548,1637671280699865
21,0,14,0,0,1637671281059815,0,0,0,0,0,0,1637671280703089,1637671280867359,1637671281010414,1637671281059815
22,2,14,-2,1,1637671281479124,1637671281479134,1637671281488096,1637671281494939,1637671281854461,1637671281854464,1637671281895903,1637671281059833,1637671281323910,1637671281388613,1637671281895972
23,0,12,0,0,1637671282404714,0,0,0,0,0,0,1637671281896023,1637671282036906,1637671282146082,1637671282404714
24,0,12,0,0,1637671282611866,0,0,0,0,0,0,1637671282404812,1637671282405084,1637671282477229,1637671282611867
25,0,12,0,0,1637671282913340,0,0,0,0,0,0,1637671282611956,1637671282759465,1637671282819189,1637671282913341
26,0,12,0,0,1637671283122407,0,0,0,0,0,0,1637671282913365,1637671282975749,1637671283075318,1637671283122407
27,0,12,0,0,1637671283540127,0,0,0,0,0,0,1637671283122455,1637671283215782,1637671283347763,1637671283540127
28,0,12,0,0,1637671283739512,0,0,0,0,0,0,1637671283540188,1637671283567186,1637671283636976,1637671283739512
29,0,12,0,0,1637671284014364,0,0,0,0,0,0,1637671283739535,1637671283807453,1637671283898284,1637671284014364
30,0,12,0,0,1637671284363363,0,0,0,0,0,0,1637671284014393,1637671284095673,1637671284194710,1637671284363364
31,0,12,0,0,1637671284767648,0,0,0,0,0,0,1637671284363378,1637671284511488,1637671284650735,1637671284767648
32,0,12,0,0,1637671285067322,0,0,0,0,0,0,1637671284767677,1637671284835749,1637671284965267,1637671285067322
33,3,12,4,1,1637671285419528,1637671285419540,1637671285591682,1637671285603694,1637671286017308,1637671286017311,1637671286247773,1637671285067341,1637671285219088,1637671285255264,1637671286250332
34,0,16,0,0,1637671286731710,0,0,0,0,0,0,1637671286250373,1637671286423131,1637671286498362,1637671286731710
35,0,16,0,0,1637671287099438,0,0,0,0,0,0,1637671286731762,1637671286881877,1637671286944159,1637671287099439
36,0,16,0,0,1637671287636307,0,0,0,0,0,0,1637671287099485,1637671287315815,1637671287360242,1637671287636307
37,0,16,0,0,1637671288148102,0,0,0,0,0,0,1637671287636328,1637671287748630,1637671287969881,1637671288148102
38,0,16,0,0,1637671288659490,0,0,0,0,0,0,1637671288148118,1637671288191692,1637671288292909,1637671288659490
39,0,16,0,0,1637671288917654,0,0,0,0,0,0,1637671288671458,1637671288716294,1637671288799461,1637671288917654
40,0,16,0,0,1637671289337393,0,0,0,0,0,0,1637671288917677,1637671289135483,1637671289201895,1637671289337393
41,0,16,0,0,1637671289781838,0,0,0,0,0,0,1637671289337414,1637671289452341,1637671289617039,1637671289781838
42,0,16,0,0,1637671290086530,0,0,0,0,0,0,1637671289781860,1637671289943196,1637671290086425,1637671290086530
43,0,16,0,0,1637671290481452,0,0,0,0,0,0,1637671290086548,1637671290355157,1637671290398800,1637671290481452
44,4,16,-4,1,1637671290878522,1637671290878532,1637671290896789,1637671290947315,1637671291356053,1637671291356056,1637671291427109,1637671290481474,1637671290674352,1637671290795586,1637671291427198
45,0,12,0,0,1637671291921822,0,0,0,0,0,0,1637671291427228,1637671291651451,1637671291752329,1637671291921822
46,0,12,0,0,1637671292264434,0,0,0,0,0,0,1637671291921846,1637671292061800,1637671292254663,1637671292264434
47,0,12,0,0,1637671292612705,0,0,0,0,0,0,1637671292264489,1637671292359466,1637671292427157,1637671292612705
48,0,12,0,0,1637671292936154,0,0,0,0,0,0,1637671292612734,1637671292612863,1637671292670163,1637671292936155
49,0,12,0,0,1637671293295347,0,0,0,0,0,0,1637671292936178,1637671293065573,1637671293162722,1637671293295348
50,0,12,0,0,1637671293757683,0,0,0,0,0,0,1637671293295381,1637671293448739,1637671293592549,1637671293757683
51,0,12,0,0,1637671294103791,0,0,0,0,0,0,1637671293757727,1637671293858626,1637671294017814,1637671294103791
52,0,12,0,0,1637671294419558,0,0,0,0,0,0,1637671294103809,1637671294185838,1637671294251696,1637671294419558
53,0,12,0,0,1637671294763586,0,0,0,0,0,0,1637671294419575,1637671294551629,1637671294573677,1637671294763586
54,0,12,0,0,1637671295171624,0,0,0,0,0,0,1637671294763610,1637671294875404,1637671295031171,1637671295171624
55,0,12,0,0,1637671295458384,0,0,0,0,0,0,1637671295171650,1637671295201896,1637671295329926,1637671295458384
56,0,12,0,0,1637671295735973,0,0,0,0,0,0,1637671295458402,1637671295595694,1637671295662234,1637671295735973
57,0,12,0,0,1637671296095542,0,0,0,0,0,0,1637671295736003,1637671295863231,1637671296017520,1637671296095542
58,0,12,0,0,1637671296540547,0,0,0,0,0,0,1637671296095567,1637671296199609,1637671296269737,1637671296540548
59,0,12,0,0,1637671296879768,0,0,0,0,0,0,1637671296540575,1637671296555457,1637671296644049,1637671296879769
60,0,12,0,0,1637671297203432,0,0,0,0,0,0,1637671296879792,1637671297053683,1637671297106043,1637671297203432
61,0,12,0,0,1637671297595650,0,0,0,0,0,0,1637671297203460,1637671297355339,1637671297441481,1637671297595651
62,0,12,0,0,1637671297914267,0,0,0,0,0,0,1637671297595674,1637671297603370,1637671297688434,1637671297914267
63,0,12,0,0,1637671298304548,0,0,0,0,0,0,1637671297914322,1637671297973265,1637671298026771,1637671298304549
64,0,12,0,0,1637671298638519,0,0,0,0,0,0,1637671298304581,1637671298331230,1637671298497077,1637671298638520
65,0,12,0,0,1637671299003411,0,0,0,0,0,0,1637671298638552,1637671298711551,1637671298809907,1637671299003411
66,0,12,0,0,1637671299431121,0,0,0,0,0,0,1637671299003438,1637671299143422,1637671299234046,1637671299431121
67,0,12,0,0,1637671299835780,0,0,0,0,0,0,1637671299431144,1637671299744594,1637671299835629,1637671299835780
68,0,12,0,0,1637671300331408,0,0,0,0,0,0,1637671299835823,1637671299997541,1637671300073250,1637671300331408
69,0,12,0,0,1637671300763360,0,0,0,0,0,0,1637671300331425,1637671300337982,1637671300378506,1637671300763360
70,0,12,0,0,1637671301035908,0,0,0,0,0,0,1637671300763386,1637671300831159,1637671300897141,1637671301035908
71,0,12,0,0,1637671301359144,0,0,0,0,0,0,1637671301035941,1637671301167348,1637671301357745,1637671301359144
72,0,12,0,0,1637671301813107,0,0,0,0,0,0,1637671301359182,1637671301472751,1637671301546499,1637671301813107
73,0,12,0,0,1637671302210151,0,0,0,0,0,0,1637671301813131,1637671301971428,1637671302058532,1637671302210151
74,0,12,0,0,1637671302486274,0,0,0,0,0,0,1637671302210184,1637671302287126,1637671302470789,1637671302486274
75,0,12,0,0,1637671302974303,0,0,0,0,0,0,1637671302486305,1637671302695416,1637671302742319,1637671302974303
76,0,12,0,0,1637671303451874,0,0,0,0,0,0,1637671302974332,1637671303100833,1637671303192240,1637671303451874
77,0,12,0,0,1637671303829379,0,0,0,0,0,0,1637671303451907,1637671303452084,1637671303535092,1637671303829379
78,0,12,0,0,1637671304099875,0,0,0,0,0,0,1637671303829416,1637671303895599,1637671303977842,1637671304099875
79,0,12,0,0,1637671304341796,0,0,0,0,0,0,1637671304099898,1637671304235201,1637671304291323,1637671304341796
80,0,12,0,0,1637671304656161,0,0,0,0,0,0,1637671304342048,1637671304391633,1637671304490570,1637671304656161
81,0,12,0,0,1637671304958329,0,0,0,0,0,0,1637671304656199,1637671304695364,1637671304752311,1637671304958329
82,0,12,0,0,1637671305213925,0,0,0,0,0,0,1637671304958352,1637671305031315,1637671305114618,1637671305213926
83,0,12,0,0,1637671305511673,0,0,0,0,0,0,1637671305214244,1637671305241832,1637671305314310,1637671305511673
84,0,12,0,0,1637671305904633,0,0,0,0,0,0,1637671305512452,1637671305583702,1637671305711236,1637671305904634
85,0,12,0,0,1637671306293269,0,0,0,0,0,0,1637671305918500,1637671305918839,1637671306001520,1637671306293269
86,0,12,0,0,1637671306801701,0,0,0,0,0,0,1637671306293299,1637671306293819,1637671306361805,1637671306801701
87,0,12,0,0,1637671307019358,0,0,0,0,0,0,1637671306801726,1637671306899749,1637671306985141,1637671307019358
88,0,12,0,0,1637671307319084,0,0,0,0,0,0,1637671307019381,1637671307159025,1637671307228321,1637671307319084
89,0,12,0,0,1637671307734179,0,0,0,0,0,0,1637671307319108,1637671307419562,1637671307519764,1637671307734179
90,0,12,0,0,1637671308076596,0,0,0,0,0,0,1637671307734213,1637671307777268,1637671307850877,1637671308076597
91,0,12,0,0,1637671308323323,0,0,0,0,0,0,1637671308076621,1637671308191630,1637671308305428,1637671308323323
92,0,12,0,0,1637671308701827,0,0,0,0,0,0,1637671308323346,1637671308415959,1637671308522865,1637671308701827
93,0,12,0,0,1637671308937891,0,0,0,0,0,0,1637671308701863,1637671308807988,1637671308898543,1637671308937891
94,0,12,0,0,1637671309391331,0,0,0,0,0,0,1637671308937917,1637671309127185,1637671309351347,1637671309391331
95,0,12,0,0,1637671309711538,0,0,0,0,0,0,1637671309391355,1637671309519265,1637671309664431,1637671309711538
96,0,12,0,0,1637671310020943,0,0,0,0,0,0,1637671309711593,1637671309928615,1637671310010313,1637671310020943
97,0,12,0,0,1637671310347907,0,0,0,0,0,0,1637671310021026,1637671310143224,1637671310260160,1637671310347907
98,0,12,0,0,1637671310755174,0,0,0,0,0,0,1637671310347933,1637671310484285,1637671310712764,1637671310755174
99,0,12,0,0,1637671310999722,0,0,0,0,0,0,1637671310755198,1637671310815384,1637671310891399,1637671310999722
100,0,12,0,0,1637671311384130,0,0,0,0,0,0,1637671310999748,1637671311136197,1637671311383954,1637671311384130
101,0,12,0,0,1637671311670814,0,0,0,0,0,0,1637671311384160,1637671311491422,1637671311568453,1637671311670814
102,0,12,0,0,1637671312025010,0,0,0,0,0,0,1637671311670839,1637671311823646,1637671311986103,1637671312025010
103,0,12,0,0,1637671312463218,0,0,0,0,0,0,1637671312025029,1637671312351102,1637671312451714,1637671312463218
104,0,12,0,0,1637671312799967,0,0,0,0,0,0,1637671312463237,1637671312580873,1637671312662365,1637671312799968
105,0,12,0,0,1637671313091480,0,0,0,0,0,0,1637671312800014,1637671312810569,1637671312979031,1637671313091481
106,0,12,0,0,1637671313344135,0,0,0,0,0,0,1637671313091506,1637671313106844,1637671313324450,1637671313344135
107,0,12,0,0,1637671313671471,0,0,0,0,0,0,1637671313344160,1637671313463691,1637671313651978,1637671313671472
108,0,12,0,0,1637671314051667,0,0,0,0,0,0,1637671313671507,1637671313771668,1637671313886295,1637671314051667
109,0,12,0,0,1637671314378141,0,0,0,0,0,0,1637671314051846,1637671314211254,1637671314297787,1637671314378141
110,0,12,0,0,1637671314675679,0,0,0,0,0,0,1637671314378167,1637671314463112,1637671314503303,1637671314675680
111,0,12,0,0,1637671315084948,0,0,0,0,0,0,1637671314675828,1637671314799293,1637671314882964,1637671315084948
112,0,12,0,0,1637671315400143,0,0,0,0,0,0,1637671315085048,1637671315163568,1637671315263255,1637671315400143
113,0,12,0,0,1637671315664691,0,0,0,0,0,0,1637671315400256,1637671315564921,1637671315664533,1637671315664691
114,0,12,0,0,1637671316028495,0,0,0,0,0,0,1637671315664716,1637671315776381,1637671315851931,1637671316028495
115,0,12,0,0,1637671316416698,0,0,0,0,0,0,1637671316028521,1637671316137874,1637671316227281,1637671316416699
116,0,12,0,0,1637671316644044,0,0,0,0,0,0,1637671316416723,1637671316471525,1637671316551064,1637671316644044
117,0,12,0,0,1637671317012358,0,0,0,0,0,0,1637671316644080,1637671316819890,1637671316914896,1637671317012359
118,0,12,0,0,1637671317435461,0,0,0,0,0,0,1637671317012387,1637671317159652,1637671317308936,1637671317435461
119,0,12,0,0,1637671317699782,0,0,0,0,0,0,1637671317435492,1637671317436181,1637671317463463,1637671317699782
120,0,12,0,0,1637671318082071,0,0,0,0,0,0,1637671317699805,1637671317867519,1637671318057320,1637671318082072
121,0,12,0,0,1637671318471779,0,0,0,0,0,0,1637671318082100,1637671318367359,1637671318447646,1637671318471779
122,0,12,0,0,1637671318874071,0,0,0,0,0,0,1637671318472086,1637671318737089,1637671318795709,1637671318874072
