res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637671276300343,1637671276300346,1637671276304334,1637671276305033,1637671276495160,0,1637671276495162
2,2,2,1637671281483874,1637671281483881,1637671281483923,1637671281484809,1637671281855236,1637671281881632,1637671281881698
3,1,4,1637671285567770,1637671285567775,1637671285568633,1637671285569827,1637671285842437,0,1637671285842439
4,2,4,1637671290887773,1637671290887782,1637671290887823,1637671290888852,1637671291359357,1637671291362824,1637671291362934
