res_change_id, res_change_type, res_change_size, rc_start, jdata_start, jdata_end, pset_start, rc_publish_start, apply_start, rc_end1, rc_deregistered, rc_finalized, rc_end2;
1,1,2,1637671276299715,1637671276299717,1637671276299815,1637671276299823,1637671276299844,1637671276299854,1637671276300043,0,0,1637671276495162
2,2,2,1637671281483342,1637671281483345,1637671281483378,1637671281483381,1637671281483548,1637671281483557,1637671281483560,1637671281855214,1637671281881609,1637671281881698
3,1,4,1637671285439433,1637671285439435,1637671285439579,1637671285439582,1637671285439608,1637671285439617,1637671285567616,0,0,1637671285842439
4,2,4,1637671290887124,1637671290887125,1637671290887157,1637671290887160,1637671290887344,1637671290887353,1637671290887357,1637671291359335,1637671291362810,1637671291362933
