res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637686016918716,1637686016918719,1637686016919486,1637686016920038,1637686019874534,0,1637686019874536
2,1,2,1637686021767501,1637686021767503,1637686021789267,1637686021789895,1637686023367014,0,1637686023367016
3,1,2,1637686026405867,1637686026405870,1637686026406324,1637686026406818,1637686029163173,0,1637686029163175
4,1,2,1637686031703636,1637686031703639,1637686031704459,1637686031704977,1637686034294942,0,1637686034294944
5,1,2,1637686038307899,1637686038307903,1637686038308402,1637686038309020,1637686041509820,0,1637686041509822
6,1,2,1637686046400478,1637686046400482,1637686046400965,1637686046401582,1637686049589614,0,1637686049589617
7,1,2,1637686054840393,1637686054840398,1637686054840900,1637686054841565,1637686057957365,0,1637686057957367
