iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,6,0,0,1637681028819491,0,0,0,0,0,0,1637681028615425,1637681028635293,1637681028745691,1637681028819491
2,0,6,0,0,1637681028987906,0,0,0,0,0,0,1637681028819509,1637681028835805,1637681028942844,1637681028987906
3,0,6,0,0,1637681029149968,0,0,0,0,0,0,1637681028987922,1637681029013592,1637681029077800,1637681029149968
4,0,6,0,0,1637681029283136,0,0,0,0,0,0,1637681029149982,1637681029159550,1637681029282862,1637681029283137
5,0,6,0,0,1637681029452960,0,0,0,0,0,0,1637681029283152,1637681029323435,1637681029399680,1637681029452960
6,0,6,0,0,1637681029587372,0,0,0,0,0,0,1637681029452982,1637681029455470,1637681029574991,1637681029587372
7,0,6,0,0,1637681029785738,0,0,0,0,0,0,1637681029587383,1637681029592931,1637681029689438,1637681029785739
8,0,6,0,0,1637681029950712,0,0,0,0,0,0,1637681029785765,1637681029815665,1637681029950591,1637681029950712
9,0,6,0,0,1637681030071396,0,0,0,0,0,0,1637681029950731,1637681029959462,1637681030054178,1637681030071396
10,0,6,0,0,1637681030219373,0,0,0,0,0,0,1637681030071421,1637681030095900,1637681030174339,1637681030219373
11,1,6,2,1,1637681030392078,1637681030392095,1637681030403050,1637681030415364,1637681030503466,1637681030503469,1637681030551494,1637681030219386,1637681030283500,1637681030391953,1637681030551546
12,0,8,0,0,1637681030696808,0,0,0,0,0,0,1637681030552430,1637681030599234,1637681030665982,1637681030696808
13,0,8,0,0,1637681030891366,0,0,0,0,0,0,1637681030698502,1637681030703418,1637681030799131,1637681030891366
14,0,8,0,0,1637681031035638,0,0,0,0,0,0,1637681030891395,1637681030907600,1637681031001376,1637681031035638
15,0,8,0,0,1637681031209170,0,0,0,0,0,0,1637681031035668,1637681031103222,1637681031202693,1637681031209170
16,0,8,0,0,1637681031347319,0,0,0,0,0,0,1637681031209197,1637681031224027,1637681031332249,1637681031347319
17,0,8,0,0,1637681031588067,0,0,0,0,0,0,1637681031347377,1637681031414938,1637681031525306,1637681031588067
18,0,8,0,0,1637681031738282,0,0,0,0,0,0,1637681031588089,1637681031615458,1637681031715675,1637681031738282
19,0,8,0,0,1637681031898974,0,0,0,0,0,0,1637681031738308,1637681031791232,1637681031832260,1637681031898974
20,0,8,0,0,1637681032103553,0,0,0,0,0,0,1637681031899007,1637681031939692,1637681032009268,1637681032103553
21,0,8,0,0,1637681032259244,0,0,0,0,0,0,1637681032103572,1637681032140185,1637681032214304,1637681032259245
22,2,8,-2,1,1637681032435420,1637681032435430,1637681032445476,1637681032447383,1637681032483637,1637681032483640,1637681032527840,1637681032259279,1637681032323584,1637681032385169,1637681032527860
23,0,6,0,0,1637681032665526,0,0,0,0,0,0,1637681032527885,1637681032535527,1637681032580038,1637681032665526
24,0,6,0,0,1637681032869203,0,0,0,0,0,0,1637681032665763,1637681032689468,1637681032769096,1637681032869204
25,0,6,0,0,1637681033000952,0,0,0,0,0,0,1637681032869916,1637681032881502,1637681032953692,1637681033000952
26,0,6,0,0,1637681033173573,0,0,0,0,0,0,1637681033001866,1637681033032783,1637681033093164,1637681033173573
27,0,6,0,0,1637681033403361,0,0,0,0,0,0,1637681033173611,1637681033197037,1637681033279493,1637681033403361
