res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637685952148201,1637685952148206,1637685952149348,1637685952149836,1637685952176482,0,1637685952176496
2,1,2,1637685954133476,1637685954133479,1637685954133495,1637685954139155,1637685954193049,0,1637685954193051
3,1,2,1637685957428044,1637685957428049,1637685957428459,1637685957435496,1637685957596097,0,1637685957596099
4,1,2,1637685960307975,1637685960307978,1637685960311686,1637685960312815,1637685960446652,0,1637685960446654
5,1,2,1637685965181612,1637685965181616,1637685965182744,1637685965184321,1637685965296822,0,1637685965296824
6,1,2,1637685970160727,1637685970160734,1637685970160760,1637685970195579,1637685970248504,0,1637685970248507
7,1,2,1637685975563272,1637685975563281,1637685975563308,1637685975580208,1637685975689310,0,1637685975689313
