res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637685952148049,1637685952148053,1637685952148933,1637685952149298,1637685952176334,0,1637685952176335
2,1,2,1637685954133156,1637685954133159,1637685954133173,1637685954133450,1637685954185829,0,1637685954185831
3,1,2,1637685957425120,1637685957425124,1637685957427929,1637685957428352,1637685957599355,0,1637685957599357
4,1,2,1637685960303823,1637685960303826,1637685960311991,1637685960312612,1637685960447072,0,1637685960447074
5,1,2,1637685965183185,1637685965183190,1637685965183209,1637685965191361,1637685965311697,0,1637685965311700
6,1,2,1637685970054657,1637685970054663,1637685970054727,1637685970122044,1637685970248102,0,1637685970248105
7,1,2,1637685975452296,1637685975452300,1637685975453103,1637685975504377,1637685975663934,0,1637685975663938
