res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637685952147961,1637685952147967,1637685952148630,1637685952149037,1637685952175897,0,1637685952175898
2,1,2,1637685954115445,1637685954115448,1637685954116265,1637685954116915,1637685954186845,0,1637685954186855
3,1,2,1637685957438488,1637685957438493,1637685957438518,1637685957459311,1637685957596132,0,1637685957596135
4,1,2,1637685960308141,1637685960308144,1637685960311857,1637685960384464,1637685960452316,0,1637685960452319
5,1,2,1637685965202763,1637685965202768,1637685965202797,1637685965244276,1637685965296636,0,1637685965296638
6,1,2,1637685970044795,1637685970044800,1637685970048586,1637685970056741,1637685970248895,0,1637685970248899
7,1,2,1637685975452345,1637685975452350,1637685975453023,1637685975467452,1637685975663778,0,1637685975663782
