res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
3,1639043968550330,1639043968550469,1639043968649897,1639043968651003,1639043968676753,1639043968926573,1639043975821124,1639043975821128,1639043975830936,1639043975830942,1639043975831394
