res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1639046089406635,1639046089406734,1639046089522840,0,0,1639046097530190,1639046114030996,1639046114031003,1639046114032384,1639046114032390,1639046114040864
