res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1639046089405876,1639046089406526,1639046089513054,0,0,1639046097666802,1639046114030889,1639046114030902,1639046114032336,1639046114032343,1639046114032452
