res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
6,1637686046418651,1637686046421839,1637686046556528,1637686046556752,1637686046557577,1637686049892288,1637686071127711,1637686071127724,1637686071138940,1637686071138950,1637686071139040
