res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
3,1637686026416620,1637686026416734,1637686026565881,1637686026566160,1637686026567567,1637686029247670,1637686071102529,1637686071102539,1637686071121691,1637686071121698,1637686071121795
