res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1637671605221451,1637671605221465,1637671605290537,0,0,1637671605620589,1637671621692820,1637671621692820,1637671621694658,1637671621694667,1637671621694781
