res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
1,1637671525302910,1637671525302924,1637671525343194,1637671525343515,1637671525344958,1637671525431304,1637671563506208,1637671563506208,1637671563510281,1637671563510288,1637671563510379
