res_change_id, res_change_type, res_change_size, rc_start, jdata_start, jdata_end, pset_start, rc_publish_start, apply_start, rc_end1, rc_deregistered, rc_finalized, rc_end2;
1,1,2,1637671069015528,1637671069015530,1637671069015621,1637671069015629,1637671069015653,1637671069015662,1637671069019659,0,0,1637671069139701
2,2,2,1637671073450306,1637671073450308,1637671073450349,1637671073450352,1637671073455365,1637671073455374,1637671073455381,1637671073745612,1637671073751345,1637671073751410
3,1,4,1637671076819635,1637671076819637,1637671076819753,1637671076819756,1637671076819785,1637671076819794,1637671076819988,0,0,1637671076962075
4,2,4,1637671082032678,1637671082032680,1637671082032711,1637671082032713,1637671082032882,1637671082032891,1637671082032895,1637671082495251,1637671082519993,1637671082520111
5,1,6,1637671085755615,1637671085755618,1637671085755798,1637671085755802,1637671085755835,1637671085755844,1637671085756039,0,0,1637671085950128
6,2,6,1637671090839572,1637671090839574,1637671090839612,1637671090839615,1637671090843672,1637671090843681,1637671090843685,1637671091239074,1637671091268202,1637671091268380
