res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637671069019750,1637671069019753,1637671069020463,1637671069027637,1637671069139698,0,1637671069139700
2,2,2,1637671073455465,1637671073455474,1637671073455502,1637671073460828,1637671073745640,1637671073751362,1637671073751411
3,1,4,1637671076820279,1637671076820282,1637671076821038,1637671076821923,1637671076962072,0,1637671076962075
4,2,4,1637671082033982,1637671082033993,1637671082034043,1637671082035044,1637671082495262,1637671082520010,1637671082520111
5,1,6,1637671085756262,1637671085756267,1637671085756741,1637671085757867,1637671085950125,0,1637671085950128
6,2,6,1637671090843943,1637671090843957,1637671090844010,1637671090851328,1637671091239089,1637671091268220,1637671091268380
