res_change_id, res_change_type, res_change_size, rc_start, jdata_start, jdata_end, pset_start, rc_publish_start, apply_start, rc_end1, rc_deregistered, rc_finalized, rc_end2;
1,1,2,1637671133647485,1637671133647487,1637671133647577,1637671133647584,1637671133647607,1637671133647617,1637671133647808,0,0,1637671133923790
2,2,2,1637671137903289,1637671137903291,1637671137903326,1637671137903329,1637671137903524,1637671137903533,1637671137903540,1637671138227260,1637671138248480,1637671138248553
3,1,4,1637671141275356,1637671141275358,1637671141275479,1637671141275482,1637671141275509,1637671141275519,1637671141279382,0,0,1637671141473543
4,2,4,1637671146532783,1637671146532786,1637671146532817,1637671146532819,1637671146533023,1637671146533032,1637671146533038,1637671147054427,1637671147062861,1637671147062983
5,1,6,1637671150219489,1637671150219491,1637671150219669,1637671150219672,1637671150219704,1637671150219714,1637671150228048,0,0,1637671150445308
6,2,6,1637671155692057,1637671155692059,1637671155692098,1637671155692101,1637671155692319,1637671155692328,1637671155692334,1637671156319421,1637671156328118,1637671156328321
