res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637671133648082,1637671133648085,1637671133648594,1637671133659236,1637671133923784,0,1637671133923789
2,2,2,1637671137907337,1637671137907344,1637671137907372,1637671137981254,1637671138227287,1637671138248504,1637671138248553
3,1,4,1637671141279704,1637671141279707,1637671141280159,1637671141307753,1637671141473541,0,1637671141473543
4,2,4,1637671146533234,1637671146533244,1637671146533271,1637671146534707,1637671147054447,1637671147062881,1637671147062984
5,1,6,1637671150228112,1637671150228116,1637671150228574,1637671150239615,1637671150445305,0,1637671150445308
6,2,6,1637671155692661,1637671155692675,1637671155692705,1637671155693996,1637671156319436,1637671156328137,1637671156328322
