res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1637671638917516,1637671638917561,1637671639011951,0,0,1637671639429531,1637671659893588,1637671659893588,1637671659904422,1637671659904428,1637671659904507
