res_change_id, res_change_type, res_change_size, rc_start, jdata_start, jdata_end, pset_start, rc_publish_start, apply_start, rc_end1, rc_deregistered, rc_finalized, rc_end2;
1,1,2,1637675058660345,1637675058660346,1637675058660420,1637675058660427,1637675058660449,1637675058660457,1637675058660658,0,0,1637675059000385
2,2,2,1637675061668706,1637675061668710,1637675061668750,1637675061668754,1637675061668927,1637675061668937,1637675061668954,1637675061819642,1637675061823333,1637675061823395
3,1,4,1637675064443500,1637675064443502,1637675064443602,1637675064443605,1637675064443631,1637675064443641,1637675064443788,0,0,1637675064783716
4,2,4,1637675069020583,1637675069020585,1637675069020624,1637675069020630,1637675069020905,1637675069020914,1637675069020921,1637675069398945,1637675069402532,1637675069402634
5,1,6,1637675072151826,1637675072151828,1637675072151977,1637675072151980,1637675072152014,1637675072152024,1637675072155377,0,0,1637675072564161
6,2,6,1637675077711517,1637675077711519,1637675077711558,1637675077711561,1637675077711771,1637675077711780,1637675077711785,1637675078151323,1637675078159834,1637675078159990
7,1,8,1637675080911790,1637675080911792,1637675080911991,1637675080911994,1637675080912031,1637675080912040,1637675080912252,0,0,1637675081358187
8,2,8,1637675086741835,1637675086741838,1637675086741883,1637675086741886,1637675086747718,1637675086747728,1637675086747735,1637675087203515,1637675087228963,1637675087229181
