res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
0,1637681210122080,1637681210122108,1637681210221324,0,0,1637681210516801,1637681225541955,1637681225541956,1637681225543957,1637681225543964,1637681225544052
